voucher_id,date,type,warehouse_id
PK-20267934,2026-02-23,nhap,hanh_chinh
PK-20267940,2026-02-23,xuat,vat_tu
PK-20267955,2026-02-23,xuat,hang_hoa
PK-20268115,2026-02-23,nhap,vat_tu
PK-20268276,2026-02-23,xuat,vat_tu
PK-20268281,2026-02-23,xuat,hanh_chinh
PK-20268425,2026-02-23,nhap,dong_goi
PK-20268430,2026-02-23,xuat,hanh_chinh
PK-20268439,2026-02-23,xuat,nguyen_lieu_chinh
PK-20268484,2026-02-23,xuat,son_dau_mau
PK-20260234,2026-02-24,xuat,dong_goi
PK-20260297,2026-02-24,nhap,hanh_chinh
PK-20260386,2026-02-24,nhap,hang_hoa
PK-20260804,2026-02-24,nhap,dong_goi
PK-20260975,2026-02-24,xuat,son_dau_mau
PK-20261026,2026-02-24,xuat,vat_tu
PK-20261046,2026-02-24,xuat,nguyen_lieu_chinh
PK-20261061,2026-02-24,nhap,dong_goi
PK-20261295,2026-02-24,nhap,hanh_chinh
PK-20261475,2026-02-24,xuat,son_dau_mau
PK-20261515,2026-02-24,nhap,vat_tu
PK-20261632,2026-02-24,xuat,dong_goi
PK-20261790,2026-02-24,xuat,hang_hoa
PK-20261967,2026-02-24,xuat,hanh_chinh
PK-20262174,2026-02-24,nhap,hang_hoa
PK-20262226,2026-02-24,xuat,thanh_pham
PK-20262511,2026-02-24,xuat,thanh_pham
PK-20262681,2026-02-24,xuat,nguyen_lieu_chinh
PK-20262709,2026-02-24,xuat,nguyen_lieu_chinh
PK-20262882,2026-02-24,nhap,son_dau_mau
PK-20263184,2026-02-24,nhap,dong_goi
PK-20263584,2026-02-24,xuat,hanh_chinh
PK-20263684,2026-02-24,nhap,nguyen_lieu_chinh
PK-20263695,2026-02-24,nhap,nguyen_lieu_chinh
PK-20263809,2026-02-24,nhap,hang_hoa
PK-20263837,2026-02-24,nhap,son_dau_mau
PK-20264095,2026-02-24,nhap,hanh_chinh
PK-20264247,2026-02-24,xuat,son_dau_mau
PK-20264490,2026-02-24,nhap,nguyen_lieu_chinh
PK-20264522,2026-02-24,xuat,thanh_pham
PK-20264584,2026-02-24,nhap,thanh_pham
PK-20265282,2026-02-24,nhap,son_dau_mau
PK-20266095,2026-02-24,nhap,hang_hoa
PK-20266267,2026-02-24,nhap,hang_hoa
PK-20266560,2026-02-24,nhap,dong_goi
PK-20266675,2026-02-24,xuat,son_dau_mau
PK-20266718,2026-02-24,xuat,vat_tu
PK-20266898,2026-02-24,xuat,hang_hoa
PK-20266904,2026-02-24,xuat,son_dau_mau
PK-20266942,2026-02-24,nhap,hang_hoa
PK-20267151,2026-02-24,xuat,nguyen_lieu_chinh
PK-20267373,2026-02-24,xuat,dong_goi
PK-20267501,2026-02-24,nhap,hanh_chinh
PK-20267615,2026-02-24,nhap,dong_goi
PK-20268219,2026-02-24,nhap,dong_goi
PK-20268394,2026-02-24,nhap,hang_hoa
PK-20268432,2026-02-24,xuat,thanh_pham
PK-20260308,2026-02-25,xuat,nguyen_lieu_chinh
PK-20260673,2026-02-25,xuat,dong_goi
PK-20260717,2026-02-25,xuat,hanh_chinh
PK-20261079,2026-02-25,nhap,thanh_pham
PK-20261422,2026-02-25,xuat,son_dau_mau
PK-20262198,2026-02-25,xuat,nguyen_lieu_chinh
PK-20262311,2026-02-25,nhap,son_dau_mau
PK-20262346,2026-02-25,nhap,nguyen_lieu_chinh
PK-20263185,2026-02-25,nhap,vat_tu
PK-20263217,2026-02-25,xuat,thanh_pham
PK-20263966,2026-02-25,nhap,son_dau_mau
PK-20264271,2026-02-25,xuat,nguyen_lieu_chinh
PK-20264326,2026-02-25,xuat,son_dau_mau
PK-20264439,2026-02-25,nhap,hanh_chinh
PK-20264511,2026-02-25,nhap,thanh_pham
PK-20264974,2026-02-25,nhap,dong_goi
PK-20265038,2026-02-25,xuat,hanh_chinh
PK-20265066,2026-02-25,nhap,hang_hoa
PK-20265091,2026-02-25,nhap,nguyen_lieu_chinh
PK-20265104,2026-02-25,nhap,son_dau_mau
PK-20265146,2026-02-25,nhap,son_dau_mau
PK-20265224,2026-02-25,xuat,dong_goi
PK-20265226,2026-02-25,nhap,vat_tu
PK-20265262,2026-02-25,nhap,hang_hoa
PK-20265782,2026-02-25,xuat,thanh_pham
PK-20265882,2026-02-25,nhap,hanh_chinh
PK-20265997,2026-02-25,xuat,dong_goi
PK-20266070,2026-02-25,nhap,nguyen_lieu_chinh
PK-20266297,2026-02-25,nhap,dong_goi
PK-20266331,2026-02-25,nhap,thanh_pham
PK-20266794,2026-02-25,xuat,dong_goi
PK-20266864,2026-02-25,nhap,hanh_chinh
PK-20267046,2026-02-25,xuat,vat_tu
PK-20267109,2026-02-25,xuat,nguyen_lieu_chinh
PK-20267389,2026-02-25,xuat,dong_goi
PK-20267394,2026-02-25,xuat,hang_hoa
PK-20267508,2026-02-25,xuat,son_dau_mau
PK-20267517,2026-02-25,xuat,vat_tu
PK-20267570,2026-02-25,nhap,thanh_pham
PK-20267763,2026-02-25,nhap,hang_hoa
PK-20268180,2026-02-25,nhap,nguyen_lieu_chinh
PK-20268198,2026-02-25,nhap,hang_hoa
PK-20268332,2026-02-25,nhap,nguyen_lieu_chinh
PK-20268377,2026-02-25,nhap,hang_hoa
PK-20268413,2026-02-25,xuat,son_dau_mau
PK-20268446,2026-02-25,nhap,hang_hoa
PK-20260140,2026-02-26,xuat,thanh_pham
PK-20260181,2026-02-26,nhap,hanh_chinh
PK-20260459,2026-02-26,nhap,hanh_chinh
PK-20260486,2026-02-26,xuat,hang_hoa
PK-20260587,2026-02-26,nhap,thanh_pham
PK-20260691,2026-02-26,nhap,vat_tu
PK-20260924,2026-02-26,nhap,hanh_chinh
PK-20261436,2026-02-26,xuat,son_dau_mau
PK-20261484,2026-02-26,nhap,vat_tu
PK-20261561,2026-02-26,xuat,thanh_pham
PK-20261940,2026-02-26,xuat,thanh_pham
PK-20261989,2026-02-26,xuat,hanh_chinh
PK-20262042,2026-02-26,xuat,vat_tu
PK-20262179,2026-02-26,xuat,nguyen_lieu_chinh
PK-20262372,2026-02-26,nhap,hanh_chinh
PK-20262807,2026-02-26,xuat,vat_tu
PK-20263005,2026-02-26,xuat,thanh_pham
PK-20263282,2026-02-26,xuat,hang_hoa
PK-20263415,2026-02-26,nhap,hang_hoa
PK-20263698,2026-02-26,xuat,thanh_pham
PK-20263972,2026-02-26,nhap,hanh_chinh
PK-20264136,2026-02-26,nhap,nguyen_lieu_chinh
PK-20264205,2026-02-26,xuat,dong_goi
PK-20264301,2026-02-26,xuat,vat_tu
PK-20264381,2026-02-26,xuat,hang_hoa
PK-20264650,2026-02-26,nhap,hanh_chinh
PK-20264950,2026-02-26,xuat,son_dau_mau
PK-20265035,2026-02-26,xuat,dong_goi
PK-20265100,2026-02-26,nhap,nguyen_lieu_chinh
PK-20265164,2026-02-26,xuat,nguyen_lieu_chinh
PK-20265667,2026-02-26,xuat,thanh_pham
PK-20265719,2026-02-26,xuat,vat_tu
PK-20265781,2026-02-26,nhap,dong_goi
PK-20265978,2026-02-26,nhap,son_dau_mau
PK-20266076,2026-02-26,xuat,nguyen_lieu_chinh
PK-20266200,2026-02-26,nhap,dong_goi
PK-20266481,2026-02-26,xuat,vat_tu
PK-20267173,2026-02-26,xuat,vat_tu
PK-20267203,2026-02-26,xuat,hang_hoa
PK-20267211,2026-02-26,xuat,nguyen_lieu_chinh
PK-20267393,2026-02-26,xuat,thanh_pham
PK-20267481,2026-02-26,nhap,hanh_chinh
PK-20267541,2026-02-26,nhap,son_dau_mau
PK-20267630,2026-02-26,xuat,vat_tu
PK-20268155,2026-02-26,xuat,dong_goi
PK-20268410,2026-02-26,nhap,nguyen_lieu_chinh
PK-20268436,2026-02-26,nhap,nguyen_lieu_chinh
PK-20260089,2026-02-27,xuat,hang_hoa
PK-20260144,2026-02-27,nhap,thanh_pham
PK-20260256,2026-02-27,nhap,thanh_pham
PK-20260269,2026-02-27,nhap,hanh_chinh
PK-20260574,2026-02-27,xuat,nguyen_lieu_chinh
PK-20260725,2026-02-27,nhap,son_dau_mau
PK-20261043,2026-02-27,xuat,son_dau_mau
PK-20261389,2026-02-27,nhap,thanh_pham
PK-20261549,2026-02-27,nhap,hanh_chinh
PK-20261683,2026-02-27,xuat,nguyen_lieu_chinh
PK-20261936,2026-02-27,nhap,son_dau_mau
PK-20262030,2026-02-27,nhap,nguyen_lieu_chinh
PK-20262059,2026-02-27,xuat,hang_hoa
PK-20262354,2026-02-27,xuat,hang_hoa
PK-20262429,2026-02-27,nhap,nguyen_lieu_chinh
PK-20262475,2026-02-27,nhap,thanh_pham
PK-20262482,2026-02-27,nhap,nguyen_lieu_chinh
PK-20262596,2026-02-27,xuat,hanh_chinh
PK-20262731,2026-02-27,nhap,dong_goi
PK-20263412,2026-02-27,nhap,thanh_pham
PK-20263530,2026-02-27,nhap,dong_goi
PK-20263948,2026-02-27,xuat,nguyen_lieu_chinh
PK-20264135,2026-02-27,xuat,hanh_chinh
PK-20264148,2026-02-27,nhap,nguyen_lieu_chinh
PK-20264295,2026-02-27,nhap,hanh_chinh
PK-20264383,2026-02-27,xuat,vat_tu
PK-20264611,2026-02-27,nhap,son_dau_mau
PK-20264630,2026-02-27,nhap,thanh_pham
PK-20264846,2026-02-27,xuat,son_dau_mau
PK-20264868,2026-02-27,xuat,son_dau_mau
PK-20264871,2026-02-27,nhap,dong_goi
PK-20265093,2026-02-27,xuat,dong_goi
PK-20265192,2026-02-27,xuat,thanh_pham
PK-20265992,2026-02-27,xuat,hang_hoa
PK-20266034,2026-02-27,nhap,hanh_chinh
PK-20266391,2026-02-27,nhap,thanh_pham
PK-20266403,2026-02-27,xuat,hanh_chinh
PK-20266420,2026-02-27,xuat,nguyen_lieu_chinh
PK-20266475,2026-02-27,nhap,hang_hoa
PK-20266541,2026-02-27,xuat,hanh_chinh
PK-20266694,2026-02-27,nhap,hang_hoa
PK-20267072,2026-02-27,nhap,vat_tu
PK-20267260,2026-02-27,xuat,dong_goi
PK-20267275,2026-02-27,xuat,thanh_pham
PK-20267433,2026-02-27,nhap,vat_tu
PK-20267595,2026-02-27,nhap,vat_tu
PK-20267749,2026-02-27,nhap,nguyen_lieu_chinh
PK-20267938,2026-02-27,nhap,thanh_pham
PK-20267977,2026-02-27,nhap,nguyen_lieu_chinh
PK-20268170,2026-02-27,nhap,dong_goi
PK-20260031,2026-02-28,nhap,dong_goi
PK-20260239,2026-02-28,xuat,hang_hoa
PK-20260335,2026-02-28,nhap,hanh_chinh
PK-20260372,2026-02-28,nhap,vat_tu
PK-20260842,2026-02-28,nhap,vat_tu
PK-20261229,2026-02-28,nhap,son_dau_mau
PK-20261392,2026-02-28,xuat,thanh_pham
PK-20261407,2026-02-28,xuat,son_dau_mau
PK-20261414,2026-02-28,xuat,thanh_pham
PK-20261536,2026-02-28,xuat,hang_hoa
PK-20261650,2026-02-28,xuat,hanh_chinh
PK-20261732,2026-02-28,nhap,thanh_pham
PK-20261962,2026-02-28,nhap,hang_hoa
PK-20262315,2026-02-28,xuat,son_dau_mau
PK-20262375,2026-02-28,nhap,dong_goi
PK-20262417,2026-02-28,nhap,hanh_chinh
PK-20262951,2026-02-28,nhap,vat_tu
PK-20263098,2026-02-28,nhap,hanh_chinh
PK-20263117,2026-02-28,nhap,vat_tu
PK-20263555,2026-02-28,nhap,vat_tu
PK-20263573,2026-02-28,xuat,nguyen_lieu_chinh
PK-20263596,2026-02-28,xuat,nguyen_lieu_chinh
PK-20263693,2026-02-28,nhap,hanh_chinh
PK-20263699,2026-02-28,nhap,nguyen_lieu_chinh
PK-20263745,2026-02-28,nhap,nguyen_lieu_chinh
PK-20263751,2026-02-28,nhap,nguyen_lieu_chinh
PK-20263810,2026-02-28,nhap,vat_tu
PK-20263989,2026-02-28,nhap,hanh_chinh
PK-20264014,2026-02-28,xuat,thanh_pham
PK-20264245,2026-02-28,xuat,thanh_pham
PK-20264357,2026-02-28,nhap,nguyen_lieu_chinh
PK-20264591,2026-02-28,xuat,hanh_chinh
PK-20264598,2026-02-28,xuat,hang_hoa
PK-20264633,2026-02-28,nhap,son_dau_mau
PK-20264705,2026-02-28,xuat,son_dau_mau
PK-20265359,2026-02-28,nhap,nguyen_lieu_chinh
PK-20265423,2026-02-28,nhap,dong_goi
PK-20265459,2026-02-28,xuat,vat_tu
PK-20265606,2026-02-28,xuat,dong_goi
PK-20265718,2026-02-28,nhap,nguyen_lieu_chinh
PK-20265819,2026-02-28,xuat,hanh_chinh
PK-20265973,2026-02-28,xuat,dong_goi
PK-20266271,2026-02-28,nhap,thanh_pham
PK-20266693,2026-02-28,xuat,thanh_pham
PK-20266977,2026-02-28,nhap,dong_goi
PK-20267058,2026-02-28,xuat,dong_goi
PK-20267161,2026-02-28,nhap,vat_tu
PK-20267302,2026-02-28,nhap,dong_goi
PK-20267415,2026-02-28,nhap,thanh_pham
PK-20267678,2026-02-28,nhap,son_dau_mau
PK-20267700,2026-02-28,nhap,son_dau_mau
PK-20267962,2026-02-28,xuat,son_dau_mau
PK-20268095,2026-02-28,nhap,nguyen_lieu_chinh
PK-20268171,2026-02-28,nhap,vat_tu
PK-20268274,2026-02-28,nhap,son_dau_mau
PK-20268334,2026-02-28,nhap,hanh_chinh
PK-20260020,2026-03-01,xuat,son_dau_mau
PK-20260078,2026-03-01,nhap,vat_tu
PK-20260212,2026-03-01,xuat,hang_hoa
PK-20260272,2026-03-01,nhap,hanh_chinh
PK-20260298,2026-03-01,nhap,vat_tu
PK-20260405,2026-03-01,xuat,son_dau_mau
PK-20260502,2026-03-01,xuat,nguyen_lieu_chinh
PK-20260675,2026-03-01,nhap,dong_goi
PK-20260843,2026-03-01,nhap,nguyen_lieu_chinh
PK-20260925,2026-03-01,nhap,nguyen_lieu_chinh
PK-20261047,2026-03-01,nhap,thanh_pham
PK-20261234,2026-03-01,xuat,nguyen_lieu_chinh
PK-20261987,2026-03-01,xuat,dong_goi
PK-20262022,2026-03-01,nhap,hanh_chinh
PK-20262230,2026-03-01,xuat,hang_hoa
PK-20262870,2026-03-01,xuat,hang_hoa
PK-20262876,2026-03-01,xuat,thanh_pham
PK-20263373,2026-03-01,nhap,nguyen_lieu_chinh
PK-20263858,2026-03-01,xuat,son_dau_mau
PK-20263913,2026-03-01,nhap,vat_tu
PK-20263914,2026-03-01,nhap,dong_goi
PK-20264377,2026-03-01,nhap,son_dau_mau
PK-20264752,2026-03-01,xuat,hang_hoa
PK-20264935,2026-03-01,nhap,nguyen_lieu_chinh
PK-20264953,2026-03-01,xuat,son_dau_mau
PK-20265088,2026-03-01,nhap,dong_goi
PK-20265167,2026-03-01,nhap,dong_goi
PK-20265196,2026-03-01,xuat,nguyen_lieu_chinh
PK-20265417,2026-03-01,nhap,vat_tu
PK-20265991,2026-03-01,xuat,son_dau_mau
PK-20266067,2026-03-01,xuat,son_dau_mau
PK-20266165,2026-03-01,xuat,son_dau_mau
PK-20266289,2026-03-01,nhap,thanh_pham
PK-20266361,2026-03-01,nhap,dong_goi
PK-20266378,2026-03-01,nhap,hanh_chinh
PK-20266409,2026-03-01,xuat,thanh_pham
PK-20266416,2026-03-01,nhap,dong_goi
PK-20266436,2026-03-01,nhap,vat_tu
PK-20266625,2026-03-01,nhap,hang_hoa
PK-20266735,2026-03-01,nhap,nguyen_lieu_chinh
PK-20267154,2026-03-01,xuat,son_dau_mau
PK-20267408,2026-03-01,nhap,dong_goi
PK-20267477,2026-03-01,xuat,vat_tu
PK-20267668,2026-03-01,nhap,dong_goi
PK-20267709,2026-03-01,nhap,nguyen_lieu_chinh
PK-20268084,2026-03-01,nhap,hanh_chinh
PK-20268131,2026-03-01,nhap,hang_hoa
PK-20260891,2026-03-02,xuat,thanh_pham
PK-20260916,2026-03-02,xuat,hang_hoa
PK-20260941,2026-03-02,nhap,nguyen_lieu_chinh
PK-20261094,2026-03-02,nhap,son_dau_mau
PK-20261101,2026-03-02,nhap,thanh_pham
PK-20261146,2026-03-02,nhap,dong_goi
PK-20261151,2026-03-02,xuat,nguyen_lieu_chinh
PK-20262119,2026-03-02,nhap,son_dau_mau
PK-20262178,2026-03-02,nhap,son_dau_mau
PK-20262201,2026-03-02,nhap,hanh_chinh
PK-20262378,2026-03-02,xuat,dong_goi
PK-20262487,2026-03-02,nhap,hanh_chinh
PK-20262745,2026-03-02,xuat,dong_goi
PK-20262760,2026-03-02,nhap,thanh_pham
PK-20262812,2026-03-02,xuat,nguyen_lieu_chinh
PK-20262828,2026-03-02,nhap,nguyen_lieu_chinh
PK-20262846,2026-03-02,nhap,dong_goi
PK-20262934,2026-03-02,nhap,son_dau_mau
PK-20263020,2026-03-02,nhap,thanh_pham
PK-20263065,2026-03-02,xuat,thanh_pham
PK-20263148,2026-03-02,nhap,thanh_pham
PK-20263285,2026-03-02,xuat,thanh_pham
PK-20263395,2026-03-02,nhap,dong_goi
PK-20263446,2026-03-02,xuat,son_dau_mau
PK-20263557,2026-03-02,xuat,son_dau_mau
PK-20263559,2026-03-02,xuat,nguyen_lieu_chinh
PK-20263650,2026-03-02,nhap,dong_goi
PK-20263748,2026-03-02,xuat,vat_tu
PK-20264012,2026-03-02,nhap,thanh_pham
PK-20264184,2026-03-02,xuat,vat_tu
PK-20264195,2026-03-02,xuat,dong_goi
PK-20264396,2026-03-02,nhap,nguyen_lieu_chinh
PK-20264850,2026-03-02,nhap,dong_goi
PK-20265435,2026-03-02,xuat,hang_hoa
PK-20265564,2026-03-02,xuat,thanh_pham
PK-20265710,2026-03-02,xuat,dong_goi
PK-20265860,2026-03-02,nhap,vat_tu
PK-20265888,2026-03-02,xuat,vat_tu
PK-20266284,2026-03-02,xuat,dong_goi
PK-20266542,2026-03-02,xuat,son_dau_mau
PK-20266657,2026-03-02,nhap,son_dau_mau
PK-20266723,2026-03-02,xuat,hanh_chinh
PK-20267070,2026-03-02,nhap,hang_hoa
PK-20267085,2026-03-02,nhap,hang_hoa
PK-20267434,2026-03-02,xuat,vat_tu
PK-20267478,2026-03-02,xuat,hanh_chinh
PK-20268011,2026-03-02,xuat,son_dau_mau
PK-20268023,2026-03-02,nhap,son_dau_mau
PK-20268174,2026-03-02,nhap,nguyen_lieu_chinh
PK-20268192,2026-03-02,xuat,vat_tu
PK-20268290,2026-03-02,xuat,vat_tu
PK-20260061,2026-03-03,xuat,nguyen_lieu_chinh
PK-20260165,2026-03-03,nhap,hang_hoa
PK-20260389,2026-03-03,xuat,thanh_pham
PK-20260573,2026-03-03,xuat,son_dau_mau
PK-20260634,2026-03-03,nhap,vat_tu
PK-20260696,2026-03-03,xuat,thanh_pham
PK-20260750,2026-03-03,xuat,vat_tu
PK-20260840,2026-03-03,nhap,hanh_chinh
PK-20260971,2026-03-03,xuat,nguyen_lieu_chinh
PK-20261000,2026-03-03,nhap,nguyen_lieu_chinh
PK-20261108,2026-03-03,nhap,son_dau_mau
PK-20261489,2026-03-03,nhap,dong_goi
PK-20261604,2026-03-03,nhap,hanh_chinh
PK-20261698,2026-03-03,xuat,nguyen_lieu_chinh
PK-20261751,2026-03-03,xuat,dong_goi
PK-20261858,2026-03-03,xuat,vat_tu
PK-20261934,2026-03-03,xuat,thanh_pham
PK-20261939,2026-03-03,nhap,hanh_chinh
PK-20261945,2026-03-03,nhap,son_dau_mau
PK-20262097,2026-03-03,nhap,thanh_pham
PK-20262116,2026-03-03,xuat,dong_goi
PK-20262148,2026-03-03,xuat,thanh_pham
PK-20262161,2026-03-03,xuat,dong_goi
PK-20262400,2026-03-03,nhap,hanh_chinh
PK-20262459,2026-03-03,xuat,thanh_pham
PK-20262802,2026-03-03,nhap,thanh_pham
PK-20262947,2026-03-03,nhap,nguyen_lieu_chinh
PK-20263258,2026-03-03,xuat,dong_goi
PK-20263609,2026-03-03,nhap,nguyen_lieu_chinh
PK-20263720,2026-03-03,nhap,thanh_pham
PK-20264364,2026-03-03,nhap,thanh_pham
PK-20264398,2026-03-03,xuat,nguyen_lieu_chinh
PK-20264480,2026-03-03,xuat,vat_tu
PK-20264734,2026-03-03,xuat,hanh_chinh
PK-20264736,2026-03-03,nhap,hanh_chinh
PK-20265018,2026-03-03,xuat,thanh_pham
PK-20265071,2026-03-03,nhap,vat_tu
PK-20265085,2026-03-03,nhap,thanh_pham
PK-20265169,2026-03-03,xuat,dong_goi
PK-20265450,2026-03-03,xuat,hang_hoa
PK-20265698,2026-03-03,nhap,dong_goi
PK-20265723,2026-03-03,xuat,hang_hoa
PK-20265846,2026-03-03,nhap,thanh_pham
PK-20266026,2026-03-03,xuat,thanh_pham
PK-20266079,2026-03-03,nhap,hanh_chinh
PK-20266142,2026-03-03,nhap,son_dau_mau
PK-20266555,2026-03-03,nhap,son_dau_mau
PK-20266950,2026-03-03,xuat,vat_tu
PK-20267001,2026-03-03,xuat,thanh_pham
PK-20267494,2026-03-03,xuat,hanh_chinh
PK-20267620,2026-03-03,xuat,son_dau_mau
PK-20267659,2026-03-03,nhap,nguyen_lieu_chinh
PK-20267844,2026-03-03,nhap,hanh_chinh
PK-20267893,2026-03-03,nhap,hang_hoa
PK-20268157,2026-03-03,xuat,vat_tu
PK-20268304,2026-03-03,nhap,hanh_chinh
PK-20268477,2026-03-03,xuat,nguyen_lieu_chinh
PK-20260364,2026-03-04,xuat,nguyen_lieu_chinh
PK-20260841,2026-03-04,xuat,son_dau_mau
PK-20260866,2026-03-04,xuat,hang_hoa
PK-20260868,2026-03-04,xuat,vat_tu
PK-20261060,2026-03-04,xuat,thanh_pham
PK-20261081,2026-03-04,nhap,dong_goi
PK-20261263,2026-03-04,nhap,vat_tu
PK-20261423,2026-03-04,xuat,hang_hoa
PK-20261589,2026-03-04,xuat,vat_tu
PK-20261718,2026-03-04,nhap,hanh_chinh
PK-20261740,2026-03-04,xuat,vat_tu
PK-20262099,2026-03-04,xuat,vat_tu
PK-20262223,2026-03-04,xuat,dong_goi
PK-20262355,2026-03-04,nhap,son_dau_mau
PK-20262408,2026-03-04,nhap,son_dau_mau
PK-20262711,2026-03-04,xuat,son_dau_mau
PK-20262718,2026-03-04,nhap,dong_goi
PK-20262721,2026-03-04,xuat,dong_goi
PK-20262859,2026-03-04,nhap,thanh_pham
PK-20263172,2026-03-04,nhap,son_dau_mau
PK-20263782,2026-03-04,xuat,hanh_chinh
PK-20264280,2026-03-04,nhap,son_dau_mau
PK-20264285,2026-03-04,xuat,thanh_pham
PK-20264287,2026-03-04,nhap,thanh_pham
PK-20264348,2026-03-04,xuat,nguyen_lieu_chinh
PK-20264789,2026-03-04,xuat,vat_tu
PK-20265052,2026-03-04,nhap,nguyen_lieu_chinh
PK-20265427,2026-03-04,nhap,hanh_chinh
PK-20265448,2026-03-04,nhap,hanh_chinh
PK-20265766,2026-03-04,xuat,hang_hoa
PK-20265887,2026-03-04,nhap,son_dau_mau
PK-20266068,2026-03-04,nhap,son_dau_mau
PK-20266473,2026-03-04,xuat,nguyen_lieu_chinh
PK-20266561,2026-03-04,xuat,vat_tu
PK-20266648,2026-03-04,xuat,hang_hoa
PK-20266872,2026-03-04,nhap,hanh_chinh
PK-20267063,2026-03-04,xuat,vat_tu
PK-20267104,2026-03-04,xuat,son_dau_mau
PK-20267266,2026-03-04,xuat,hanh_chinh
PK-20267794,2026-03-04,nhap,thanh_pham
PK-20267911,2026-03-04,nhap,vat_tu
PK-20267920,2026-03-04,nhap,son_dau_mau
PK-20267965,2026-03-04,xuat,son_dau_mau
PK-20268437,2026-03-04,nhap,hanh_chinh
PK-20260042,2026-03-05,nhap,hanh_chinh
PK-20260641,2026-03-05,xuat,hanh_chinh
PK-20260778,2026-03-05,nhap,hanh_chinh
PK-20261059,2026-03-05,xuat,hang_hoa
PK-20261222,2026-03-05,xuat,nguyen_lieu_chinh
PK-20261326,2026-03-05,nhap,nguyen_lieu_chinh
PK-20261406,2026-03-05,xuat,thanh_pham
PK-20261408,2026-03-05,xuat,thanh_pham
PK-20261625,2026-03-05,xuat,thanh_pham
PK-20261654,2026-03-05,nhap,hang_hoa
PK-20261801,2026-03-05,nhap,vat_tu
PK-20261921,2026-03-05,nhap,nguyen_lieu_chinh
PK-20261986,2026-03-05,nhap,hang_hoa
PK-20261988,2026-03-05,nhap,hanh_chinh
PK-20262158,2026-03-05,xuat,thanh_pham
PK-20262376,2026-03-05,xuat,son_dau_mau
PK-20262393,2026-03-05,nhap,dong_goi
PK-20262660,2026-03-05,xuat,hanh_chinh
PK-20262713,2026-03-05,xuat,dong_goi
PK-20262730,2026-03-05,nhap,thanh_pham
PK-20263232,2026-03-05,xuat,hang_hoa
PK-20263322,2026-03-05,nhap,vat_tu
PK-20263632,2026-03-05,nhap,vat_tu
PK-20263784,2026-03-05,nhap,hanh_chinh
PK-20264122,2026-03-05,xuat,thanh_pham
PK-20264141,2026-03-05,xuat,thanh_pham
PK-20264151,2026-03-05,xuat,thanh_pham
PK-20264330,2026-03-05,nhap,son_dau_mau
PK-20264400,2026-03-05,nhap,hang_hoa
PK-20264677,2026-03-05,xuat,dong_goi
PK-20264830,2026-03-05,nhap,thanh_pham
PK-20264862,2026-03-05,nhap,son_dau_mau
PK-20264908,2026-03-05,xuat,hanh_chinh
PK-20265201,2026-03-05,nhap,son_dau_mau
PK-20265612,2026-03-05,xuat,vat_tu
PK-20265693,2026-03-05,xuat,son_dau_mau
PK-20265790,2026-03-05,nhap,nguyen_lieu_chinh
PK-20266184,2026-03-05,nhap,dong_goi
PK-20266573,2026-03-05,nhap,vat_tu
PK-20266597,2026-03-05,nhap,thanh_pham
PK-20266606,2026-03-05,nhap,son_dau_mau
PK-20267088,2026-03-05,nhap,hang_hoa
PK-20267102,2026-03-05,xuat,hang_hoa
PK-20267212,2026-03-05,nhap,thanh_pham
PK-20267232,2026-03-05,nhap,hanh_chinh
PK-20267538,2026-03-05,nhap,nguyen_lieu_chinh
PK-20267671,2026-03-05,xuat,son_dau_mau
PK-20267733,2026-03-05,nhap,thanh_pham
PK-20267933,2026-03-05,xuat,hang_hoa
PK-20267945,2026-03-05,xuat,hanh_chinh
PK-20267999,2026-03-05,xuat,nguyen_lieu_chinh
PK-20268033,2026-03-05,xuat,hang_hoa
PK-20268205,2026-03-05,nhap,son_dau_mau
PK-20268254,2026-03-05,xuat,vat_tu
PK-20268323,2026-03-05,nhap,nguyen_lieu_chinh
PK-20268476,2026-03-05,xuat,thanh_pham
PK-20260025,2026-03-06,nhap,dong_goi
PK-20260536,2026-03-06,nhap,nguyen_lieu_chinh
PK-20260593,2026-03-06,xuat,son_dau_mau
PK-20260875,2026-03-06,nhap,nguyen_lieu_chinh
PK-20260980,2026-03-06,xuat,hanh_chinh
PK-20261110,2026-03-06,xuat,thanh_pham
PK-20261214,2026-03-06,xuat,son_dau_mau
PK-20261223,2026-03-06,xuat,hang_hoa
PK-20261308,2026-03-06,xuat,hanh_chinh
PK-20261370,2026-03-06,xuat,son_dau_mau
PK-20261411,2026-03-06,nhap,nguyen_lieu_chinh
PK-20261454,2026-03-06,xuat,dong_goi
PK-20261548,2026-03-06,nhap,vat_tu
PK-20261605,2026-03-06,nhap,thanh_pham
PK-20261795,2026-03-06,nhap,hang_hoa
PK-20262173,2026-03-06,xuat,son_dau_mau
PK-20262177,2026-03-06,nhap,hang_hoa
PK-20262186,2026-03-06,xuat,nguyen_lieu_chinh
PK-20262189,2026-03-06,xuat,dong_goi
PK-20262249,2026-03-06,xuat,nguyen_lieu_chinh
PK-20262250,2026-03-06,nhap,hang_hoa
PK-20262271,2026-03-06,xuat,dong_goi
PK-20262325,2026-03-06,xuat,thanh_pham
PK-20262344,2026-03-06,nhap,nguyen_lieu_chinh
PK-20262397,2026-03-06,xuat,vat_tu
PK-20263097,2026-03-06,nhap,thanh_pham
PK-20263574,2026-03-06,nhap,vat_tu
