order_code,factory_name,workshop_name,product_name,qty_target
LSX-TPB-1884,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế xếp gọn dã ngoại GXP,100
LSX-TPA-1885,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,100
LSX-TPC-1886,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,500
LSX-TPA-1887,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Hộp đựng khăn giấy gỗ óc chó HAK,500
LSX-TPB-1888,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tranh canvas treo phòng khách TCV,200
LSX-TPA-1889,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa đơn bọc vải nhung SFD,200
LSX-TPA-1890,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Sofa đơn bọc vải nhung SFD,500
LSX-TPB-1891,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế băng dài phòng chờ GBD,100
LSX-TPB-1892,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Thảm lót sàn dệt tay họa tiết TLS,500
LSX-TPC-1893,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ đầu giường 2 ngăn kéo TDG,500
LSX-TPB-1894,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế làm việc công thái học GLV,300
LSX-TPB-1895,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn cafe gỗ thông pallet BCF,500
LSX-TPC-1896,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Kệ cắm hoa decor phòng khách KCH,300
LSX-TPC-1897,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế làm việc công thái học GLV,500
LSX-TPB-1898,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn làm việc thông minh ATLA,500
LSX-TPB-1899,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Thảm lót sàn dệt tay họa tiết TLS,300
LSX-TPB-1900,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế băng dài phòng chờ GBD,100
LSX-TPC-1901,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn họp lớn văn phòng BHP,200
LSX-TPB-1902,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn trang điểm gương led BTD,300
LSX-TPA-1903,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,100
LSX-TPA-1904,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ cắm hoa decor phòng khách KCH,200
LSX-TPC-1905,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,200
LSX-TPC-1906,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,500
LSX-TPB-1907,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Tủ quần áo 4 cánh gỗ thông TQA,100
LSX-TPB-1908,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tranh canvas treo phòng khách TCV,300
LSX-TPC-1909,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tranh canvas treo phòng khách TCV,500
LSX-TPA-1910,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn trà Nhật bệt gỗ xoan BTN,500
LSX-TPB-1911,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa đơn bọc vải nhung SFD,500
LSX-TPB-1912,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,200
LSX-TPB-1913,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế làm việc công thái học GLV,500
LSX-TPC-1914,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đèn ngủ thân gỗ đế tròn DNG,200
LSX-TPB-1915,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Kệ trang trí khung sắt đợt gỗ KTT,200
LSX-TPB-1916,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPB-1917,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế xoay văn phòng có tựa GXV,500
LSX-TPB-1918,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,300
LSX-TPB-1919,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa đơn bọc vải nhung SFD,100
LSX-TPC-1920,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế đôn tròn gỗ tự nhiên GDO,200
LSX-TPC-1921,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Giá treo quần áo chữ A GTR,100
LSX-TPC-1922,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ cắm hoa decor phòng khách KCH,300
LSX-TPB-1923,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế băng dài phòng chờ GBD,300
LSX-TPC-1924,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế bập bênh thư giãn GBB,300
LSX-TPB-1925,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế lười hạt xốp cao cấp GLH,500
LSX-TPA-1926,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn họp lớn văn phòng BHP,100
LSX-TPA-1927,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn ăn gỗ sồi Mỹ ACVD,200
LSX-TPC-1928,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế bập bênh thư giãn GBB,200
LSX-TPC-1929,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn trà Nhật bệt gỗ xoan BTN,300
LSX-TPC-1930,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa bench đệm giả da SFB,300
LSX-TPC-1931,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa góc nỉ Cozy L-Shape SFG,100
LSX-TPA-1932,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn cafe gỗ thông pallet BCF,300
LSX-TPC-1933,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,100
LSX-TPA-1934,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn cafe gỗ thông pallet BCF,100
LSX-TPB-1935,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn trà sồi chân sắt FOLD,100
LSX-TPA-1936,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế bar chân sắt đệm gỗ GBR,100
LSX-TPA-1937,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn ăn gỗ sồi Mỹ ACVD,200
LSX-TPA-1938,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa nỉ văng tân cổ điển SFN,500
LSX-TPA-1939,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa giường thông minh gấp gọn SFG,200
LSX-TPA-1940,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tranh canvas treo phòng khách TCV,200
LSX-TPA-1941,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa đơn bọc vải nhung SFD,300
LSX-TPC-1942,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn ăn tròn xoay Mộc Gia,100
LSX-TPA-1943,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ giày thông minh 3 tầng TG,500
LSX-TPB-1944,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa phòng khách gỗ sồi SFK,100
LSX-TPA-1945,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa phòng khách gỗ sồi SFK,300
LSX-TPC-1946,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Thảm lót sàn dệt tay họa tiết TLS,300
LSX-TPB-1947,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,500
LSX-TPA-1948,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn ăn gỗ sồi Mỹ ACVD,300
LSX-TPA-1949,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn console trang trí BCN,200
LSX-TPC-1950,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa nỉ văng tân cổ điển SFN,200
LSX-TPA-1951,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ giày thông minh 3 tầng TG,100
LSX-TPC-1952,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ quần áo 4 cánh gỗ thông TQA,100
LSX-TPC-1953,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tranh canvas treo phòng khách TCV,300
LSX-TPB-1954,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ cắm hoa decor phòng khách KCH,500
LSX-TPB-1955,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế bar chân sắt đệm gỗ GBR,300
LSX-TPB-1956,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa băng da bò thật Luxury SFB,200
LSX-TPB-1957,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn họp lớn văn phòng BHP,300
LSX-TPC-1958,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ trang trí khung sắt đợt gỗ KTT,200
LSX-TPB-1959,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Khay gỗ đựng trà bánh đa năng KHG,300
LSX-TPA-1960,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Đèn ngủ thân gỗ đế tròn DNG,100
LSX-TPA-1961,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,500
LSX-TPA-1962,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPC-1963,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ quần áo 4 cánh gỗ thông TQA,500
LSX-TPA-1964,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn họp lớn văn phòng BHP,500
LSX-TPB-1965,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đèn đứng đọc sách vintage DDS,500
LSX-TPA-1966,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ sách đứng gỗ cao su KSD,200
LSX-TPC-1967,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Gương soi toàn thân viền gỗ GST,100
LSX-TPC-1968,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,200
LSX-TPA-1969,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ trang trí khung sắt đợt gỗ KTT,100
LSX-TPC-1970,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Thảm lót sàn dệt tay họa tiết TLS,300
LSX-TPB-1971,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế ăn Windsor cổ điển GWD,500
LSX-TPA-1972,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ cắm hoa decor phòng khách KCH,500
LSX-TPB-1973,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ rượu âm tường gỗ mun TRA,100
LSX-TPB-1974,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,300
LSX-TPA-1975,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Thảm lót sàn dệt tay họa tiết TLS,100
LSX-TPC-1976,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa tình yêu da bóng SFY,300
LSX-TPC-1977,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế tựa lưng cong Luxury GLC,500
LSX-TPA-1978,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Hộp đựng khăn giấy gỗ óc chó HAK,300
LSX-TPC-1979,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Kệ cắm hoa decor phòng khách KCH,300
LSX-TPA-1980,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,500
LSX-TPB-1981,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ bếp gỗ công nghiệp cao cấp TBP,200
LSX-TPB-1982,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn học sinh chống gù BHS,200
LSX-TPA-1983,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,500
LSX-TPB-1984,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,100
LSX-TPC-1985,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,500
LSX-TPA-1986,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa nỉ văng tân cổ điển SFN,500
LSX-TPA-1987,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,200
LSX-TPA-1988,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,100
LSX-TPA-1989,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Thảm lót sàn dệt tay họa tiết TLS,300
LSX-TPB-1990,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế băng dài phòng chờ GBD,500
LSX-TPC-1991,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế bar chân sắt đệm gỗ GBR,100
LSX-TPC-1992,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đồng hồ gỗ treo tường nghệ thuật DHG,200
LSX-TPC-1993,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,300
LSX-TPA-1994,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa góc nỉ Cozy L-Shape SFG,300
LSX-TPB-1995,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Hộp đựng khăn giấy gỗ óc chó HAK,300
LSX-TPA-1996,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế ăn mộc gỗ cao su GAC,200
LSX-TPC-1997,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Bàn trang điểm gương led BTD,200
LSX-TPC-1998,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa đơn bọc vải nhung SFD,100
LSX-TPB-1999,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ sách đứng gỗ cao su KSD,200
LSX-TPC-2000,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ tivi phòng khách sồi KTV,300
LSX-TPC-2001,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,100
LSX-TPC-2002,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đồng hồ gỗ treo tường nghệ thuật DHG,300
LSX-TPA-2003,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa đơn bọc vải nhung SFD,100
LSX-TPC-2004,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,100
LSX-TPC-2005,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa tình yêu da bóng SFY,200
LSX-TPC-2006,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ tài liệu văn phòng nhiều ngăn TTL,500
LSX-TPA-2007,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn trà Nhật bệt gỗ xoan BTN,200
LSX-TPA-2008,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế lười hạt xốp cao cấp GLH,100
LSX-TPA-2009,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn cafe gỗ thông pallet BCF,500
LSX-TPA-2010,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ tivi phòng khách sồi KTV,200
LSX-TPA-2011,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,300
LSX-TPB-2012,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn làm việc thông minh ATLA,500
LSX-TPA-2013,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Kệ treo tường lục giác gỗ KTG,200
LSX-TPA-2014,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế xoay văn phòng có tựa GXV,300
LSX-TPA-2015,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Thảm lót sàn dệt tay họa tiết TLS,500
LSX-TPB-2016,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,200
LSX-TPA-2017,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tranh canvas treo phòng khách TCV,300
LSX-TPA-2018,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa góc nỉ Cozy L-Shape SFG,300
LSX-TPC-2019,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa tình yêu da bóng SFY,200
LSX-TPB-2020,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế đôn tròn gỗ tự nhiên GDO,200
LSX-TPB-2021,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa tình yêu da bóng SFY,100
LSX-TPB-2022,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế xếp gọn dã ngoại GXP,500
LSX-TPC-2023,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa giường thông minh gấp gọn SFG,500
LSX-TPA-2024,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,100
LSX-TPA-2025,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Tủ giày thông minh 3 tầng TG,500
LSX-TPC-2026,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa bench đệm giả da SFB,100
LSX-TPA-2027,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Đồng hồ gỗ treo tường nghệ thuật DHG,100
LSX-TPC-2028,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,300
LSX-TPA-2029,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Sofa nỉ văng tân cổ điển SFN,500
LSX-TPB-2030,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Tủ quần áo 4 cánh gỗ thông TQA,300
LSX-TPB-2031,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa nỉ văng tân cổ điển SFN,300
LSX-TPA-2032,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,200
LSX-TPC-2033,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế bập bênh thư giãn GBB,100
LSX-TPC-2034,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa đơn bọc vải nhung SFD,200
LSX-TPB-2035,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ tivi phòng khách sồi KTV,500
LSX-TPC-2036,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế đôn tròn gỗ tự nhiên GDO,300
LSX-TPA-2037,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ giày thông minh 3 tầng TG,200
LSX-TPB-2038,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế lười hạt xốp cao cấp GLH,500
LSX-TPC-2039,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế làm việc công thái học GLV,300
LSX-TPC-2040,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,500
LSX-TPA-2041,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ giày thông minh 3 tầng TG,200
LSX-TPC-2042,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế xếp gọn dã ngoại GXP,100
LSX-TPB-2043,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa giường thông minh gấp gọn SFG,100
LSX-TPA-2044,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Khay gỗ đựng trà bánh đa năng KHG,500
LSX-TPA-2045,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn trà sồi chân sắt FOLD,200
LSX-TPC-2046,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ trang trí khung sắt đợt gỗ KTT,500
LSX-TPA-2047,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa giường thông minh gấp gọn SFG,500
LSX-TPB-2048,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn ăn gỗ sồi Mỹ ACVD,200
LSX-TPB-2049,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Đồng hồ gỗ treo tường nghệ thuật DHG,200
LSX-TPA-2050,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,500
LSX-TPC-2051,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế băng dài phòng chờ GBD,200
LSX-TPC-2052,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn cafe gỗ thông pallet BCF,200
LSX-TPC-2053,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ đầu giường 2 ngăn kéo TDG,500
LSX-TPA-2054,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tranh canvas treo phòng khách TCV,500
LSX-TPA-2055,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa bench đệm giả da SFB,200
LSX-TPA-2056,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Đèn ngủ thân gỗ đế tròn DNG,300
LSX-TPC-2057,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế băng dài phòng chờ GBD,100
LSX-TPB-2058,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế ăn mộc gỗ cao su GAC,300
LSX-TPC-2059,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,200
LSX-TPB-2060,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ rượu âm tường gỗ mun TRA,300
LSX-TPB-2061,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa băng da bò thật Luxury SFB,100
LSX-TPA-2062,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Đèn ngủ thân gỗ đế tròn DNG,300
LSX-TPA-2063,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế bar chân sắt đệm gỗ GBR,500
LSX-TPA-2064,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,500
LSX-TPB-2065,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế xoay văn phòng có tựa GXV,200
LSX-TPB-2066,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Thảm lót sàn dệt tay họa tiết TLS,300
LSX-TPC-2067,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,500
LSX-TPA-2068,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ bếp gỗ công nghiệp cao cấp TBP,200
LSX-TPA-2069,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đèn đứng đọc sách vintage DDS,300
LSX-TPC-2070,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế xoay văn phòng có tựa GXV,500
LSX-TPB-2071,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà sồi chân sắt FOLD,200
LSX-TPB-2072,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà Nhật bệt gỗ xoan BTN,500
LSX-TPA-2073,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn học sinh chống gù BHS,500
LSX-TPC-2074,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,500
LSX-TPC-2075,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn trà Nhật bệt gỗ xoan BTN,500
LSX-TPA-2076,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn họp lớn văn phòng BHP,300
LSX-TPA-2077,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa bench đệm giả da SFB,500
LSX-TPB-2078,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn học sinh chống gù BHS,500
LSX-TPB-2079,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Giá treo quần áo chữ A GTR,100
LSX-TPC-2080,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa băng da bò thật Luxury SFB,500
LSX-TPB-2081,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Đèn đứng đọc sách vintage DDS,100
LSX-TPB-2082,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế đôn tròn gỗ tự nhiên GDO,300
