log_id,order_code,date,stage_name,qty_actual,defect_qty,hours_run
LOG-003299,LSX-TPB-1583,2026-02-25,Cắt phôi C,97,2,7.0
LOG-003322,LSX-TPB-1587,2026-02-25,Lắp ráp C,197,4,7.8
LOG-003340,LSX-TPC-1590,2026-02-25,Lắp ráp A,200,5,7.8
LOG-003370,LSX-TPC-1595,2026-02-25,Đóng gói B,512,5,9.5
LOG-003384,LSX-TPB-1598,2026-02-25,Lắp ráp B,491,10,7.5
LOG-003420,LSX-TPB-1604,2026-02-25,Đóng gói A,517,15,9.5
LOG-003429,LSX-TPA-1606,2026-02-25,Lắp ráp B,103,0,9.2
LOG-003440,LSX-TPA-1608,2026-02-25,Chà nhám A,489,10,8.0
LOG-003455,LSX-TPB-1610,2026-02-25,Lắp phụ kiện B,193,2,8.8
LOG-003507,LSX-TPC-1620,2026-02-25,Chà nhám A,201,0,7.5
LOG-003528,LSX-TPA-1623,2026-02-25,Đóng gói B,103,1,9.8
LOG-003561,LSX-TPC-1629,2026-02-25,Sơn phủ A,104,2,8.6
LOG-003582,LSX-TPB-1633,2026-02-25,Lắp ráp A,207,2,6.8
LOG-003593,LSX-TPA-1635,2026-02-25,Lắp ráp C,196,0,8.8
LOG-003600,LSX-TPB-1636,2026-02-25,Sơn phủ C,301,1,8.0
LOG-003625,LSX-TPA-1641,2026-02-25,Cắt phôi A,205,2,8.2
LOG-003640,LSX-TPB-1643,2026-02-25,Sơn phủ A,104,1,8.9
LOG-003807,LSX-TPB-1673,2026-02-25,Cắt phôi B,95,0,6.3
LOG-003828,LSX-TPA-1676,2026-02-25,Đóng gói C,208,3,8.6
LOG-003832,LSX-TPB-1677,2026-02-25,Sơn B,492,3,9.9
LOG-003839,LSX-TPB-1678,2026-02-25,Đóng gói C,296,5,9.9
LOG-003862,LSX-TPB-1682,2026-02-25,Lắp phụ kiện B,299,5,8.0
LOG-003868,LSX-TPA-1683,2026-02-25,Sơn phủ A,287,6,6.4
LOG-003889,LSX-TPC-1687,2026-02-25,Sơn phủ C,490,10,7.6
LOG-003948,LSX-TPB-1698,2026-02-25,Cắt phôi A,208,2,9.4
LOG-003957,LSX-TPA-1699,2026-02-25,Sơn B,205,2,9.2
LOG-003995,LSX-TPB-1706,2026-02-25,Chà nhám B,298,7,9.2
LOG-004015,LSX-TPC-1709,2026-02-25,Sơn lót A,194,3,6.6
LOG-004039,LSX-TPB-1713,2026-02-25,Đóng gói A,286,5,7.4
LOG-004047,LSX-TPC-1715,2026-02-25,Sơn lót C,300,2,6.3
LOG-004055,LSX-TPB-1717,2026-02-25,Cắt phôi B,477,1,7.0
LOG-004088,LSX-TPC-1722,2026-02-25,Sơn B,96,2,9.4
LOG-004126,LSX-TPA-1728,2026-02-25,Đóng gói B,299,2,6.2
LOG-004143,LSX-TPC-1731,2026-02-25,Lắp phụ kiện B,101,1,8.5
LOG-004166,LSX-TPC-1735,2026-02-25,Lắp phụ kiện B,517,7,6.7
LOG-004170,LSX-TPB-1736,2026-02-25,Lắp ráp B,97,1,6.2
LOG-004177,LSX-TPC-1737,2026-02-25,Sơn phủ C,292,0,6.5
LOG-004220,LSX-TPC-1745,2026-02-25,Sơn phủ C,300,2,6.9
LOG-004297,LSX-TPA-1758,2026-02-25,Lắp phụ kiện B,95,2,10.0
LOG-004299,LSX-TPB-1759,2026-02-25,Cắt phôi C,299,1,6.2
LOG-004321,LSX-TPA-1763,2026-02-25,Chà nhám B,192,2,6.2
LOG-004330,LSX-TPB-1764,2026-02-25,Lắp phụ kiện B,103,1,8.7
LOG-004344,LSX-TPB-1767,2026-02-25,Chà nhám A,291,4,7.0
LOG-004350,LSX-TPC-1768,2026-02-25,Chà nhám A,195,0,8.2
LOG-004358,LSX-TPA-1769,2026-02-25,Sơn B,96,2,6.9
LOG-004403,LSX-TPC-1777,2026-02-25,Lắp phụ kiện B,496,9,7.6
LOG-004407,LSX-TPA-1778,2026-02-25,Sơn lót C,310,4,7.0
LOG-004417,LSX-TPC-1780,2026-02-25,Lắp ráp A,286,5,7.4
LOG-004437,LSX-TPB-1783,2026-02-25,Sơn phủ A,101,2,7.5
LOG-004442,LSX-TPA-1784,2026-02-25,Sơn B,486,12,8.4
LOG-004497,LSX-TPC-1793,2026-02-25,Đóng gói B,97,1,6.7
LOG-004507,LSX-TPC-1795,2026-02-25,Sơn lót A,311,0,6.2
LOG-004532,LSX-TPB-1799,2026-02-25,Đóng gói B,100,2,8.5
LOG-004558,LSX-TPC-1804,2026-02-25,Sơn lót C,100,0,9.6
LOG-004653,LSX-TPA-1821,2026-02-25,Lắp ráp A,95,0,7.0
LOG-004677,LSX-TPB-1825,2026-02-25,Sơn phủ C,304,5,9.5
LOG-004687,LSX-TPC-1827,2026-02-25,Lắp ráp A,498,12,7.0
LOG-002398,LSX-TPC-1425,2026-02-26,Lắp ráp B,195,1,8.7
LOG-002404,LSX-TPC-1426,2026-02-26,Sơn lót C,509,1,8.9
LOG-002436,LSX-TPC-1432,2026-02-26,Lắp ráp A,285,7,7.0
LOG-002442,LSX-TPC-1433,2026-02-26,Lắp ráp B,197,3,8.0
LOG-002450,LSX-TPB-1434,2026-02-26,Đóng gói C,484,3,8.3
LOG-002478,LSX-TPC-1439,2026-02-26,Đóng gói A,292,5,8.8
LOG-002506,LSX-TPA-1444,2026-02-26,Đóng gói C,505,5,8.1
LOG-002508,LSX-TPA-1445,2026-02-26,Chà nhám B,298,4,9.4
LOG-002513,LSX-TPB-1446,2026-02-26,Cắt phôi A,294,4,6.5
LOG-002523,LSX-TPB-1447,2026-02-26,Sơn phủ A,497,6,8.9
LOG-002528,LSX-TPA-1448,2026-02-26,Sơn B,310,8,6.2
LOG-002546,LSX-TPA-1451,2026-02-26,Sơn lót A,297,4,8.6
LOG-002549,LSX-TPB-1452,2026-02-26,Cắt phôi B,195,4,9.4
LOG-002614,LSX-TPA-1463,2026-02-26,Đóng gói C,97,2,8.2
LOG-002618,LSX-TPA-1464,2026-02-26,Sơn phủ C,201,0,6.6
LOG-002654,LSX-TPA-1471,2026-02-26,Sơn lót C,206,2,6.2
LOG-002662,LSX-TPB-1472,2026-02-26,Đóng gói B,507,7,9.3
LOG-002682,LSX-TPA-1476,2026-02-26,Chà nhám B,508,5,7.8
LOG-002707,LSX-TPB-1480,2026-02-26,Lắp ráp A,206,2,8.5
LOG-002716,LSX-TPA-1482,2026-02-26,Cắt phôi A,103,1,9.5
LOG-002725,LSX-TPA-1483,2026-02-26,Sơn phủ C,509,10,8.0
LOG-002729,LSX-TPB-1484,2026-02-26,Lắp ráp A,298,5,8.2
LOG-002777,LSX-TPA-1492,2026-02-26,Đóng gói B,291,4,6.6
LOG-002787,LSX-TPA-1494,2026-02-26,Sơn B,198,4,7.4
LOG-002795,LSX-TPB-1495,2026-02-26,Đóng gói A,96,0,6.1
LOG-002821,LSX-TPC-1500,2026-02-26,Chà nhám B,303,4,8.2
LOG-002860,LSX-TPB-1506,2026-02-26,Lắp phụ kiện B,96,1,8.1
LOG-002864,LSX-TPA-1507,2026-02-26,Sơn lót C,301,5,6.6
LOG-002927,LSX-TPC-1518,2026-02-26,Đóng gói A,313,6,7.5
LOG-002997,LSX-TPC-1530,2026-02-26,Sơn phủ A,190,0,6.8
LOG-003002,LSX-TPB-1531,2026-02-26,Sơn phủ C,295,1,8.3
LOG-003022,LSX-TPA-1535,2026-02-26,Lắp ráp C,101,0,7.0
LOG-003043,LSX-TPA-1538,2026-02-26,Đóng gói B,295,2,9.7
LOG-003048,LSX-TPA-1539,2026-02-26,Đóng gói C,199,5,9.6
LOG-003088,LSX-TPA-1546,2026-02-26,Sơn phủ A,292,6,7.8
LOG-003098,LSX-TPC-1548,2026-02-26,Lắp ráp B,99,1,9.3
LOG-003109,LSX-TPB-1550,2026-02-26,Lắp ráp A,204,3,9.4
LOG-003133,LSX-TPB-1554,2026-02-26,Sơn B,96,2,8.5
LOG-003161,LSX-TPB-1559,2026-02-26,Chà nhám A,486,11,7.0
LOG-003177,LSX-TPA-1562,2026-02-26,Cắt phôi B,190,1,8.8
LOG-003189,LSX-TPA-1564,2026-02-26,Cắt phôi B,103,0,6.3
LOG-003208,LSX-TPC-1567,2026-02-26,Chà nhám B,97,0,6.8
LOG-003223,LSX-TPC-1569,2026-02-26,Lắp phụ kiện B,104,0,8.3
LOG-003235,LSX-TPA-1571,2026-02-26,Sơn phủ A,508,14,7.9
LOG-003266,LSX-TPB-1577,2026-02-26,Chà nhám B,99,2,7.9
LOG-003286,LSX-TPC-1580,2026-02-26,Sơn B,104,2,8.4
LOG-003304,LSX-TPC-1584,2026-02-26,Cắt phôi C,494,11,7.2
LOG-003312,LSX-TPC-1585,2026-02-26,Sơn lót A,484,8,8.7
LOG-003350,LSX-TPB-1592,2026-02-26,Lắp ráp C,503,14,9.1
LOG-003393,LSX-TPB-1600,2026-02-26,Cắt phôi C,207,3,8.3
LOG-003402,LSX-TPA-1601,2026-02-26,Đóng gói C,517,0,6.1
LOG-003461,LSX-TPB-1611,2026-02-26,Đóng gói C,289,5,7.5
LOG-003481,LSX-TPB-1615,2026-02-26,Lắp ráp B,194,0,7.0
LOG-003555,LSX-TPB-1628,2026-02-26,Sơn phủ C,103,1,8.5
LOG-003569,LSX-TPB-1631,2026-02-26,Cắt phôi B,497,9,9.4
LOG-003579,LSX-TPB-1632,2026-02-26,Đóng gói C,97,1,9.9
LOG-003620,LSX-TPC-1640,2026-02-26,Chà nhám B,514,4,10.0
LOG-003646,LSX-TPA-1644,2026-02-26,Lắp phụ kiện B,296,6,9.2
LOG-003652,LSX-TPC-1645,2026-02-26,Sơn phủ A,487,13,10.0
LOG-003698,LSX-TPC-1653,2026-02-26,Đóng gói C,292,4,6.3
LOG-003716,LSX-TPC-1657,2026-02-26,Chà nhám A,96,1,6.8
LOG-003732,LSX-TPC-1660,2026-02-26,Cắt phôi B,191,3,7.1
LOG-003798,LSX-TPC-1671,2026-02-26,Sơn lót C,198,0,6.2
LOG-003877,LSX-TPA-1685,2026-02-26,Lắp ráp C,201,2,8.2
LOG-003915,LSX-TPB-1692,2026-02-26,Cắt phôi B,294,2,6.1
LOG-003964,LSX-TPA-1700,2026-02-26,Lắp phụ kiện B,521,9,6.8
LOG-003985,LSX-TPA-1704,2026-02-26,Lắp ráp B,200,0,9.6
LOG-004041,LSX-TPC-1714,2026-02-26,Lắp ráp C,479,12,6.9
LOG-004066,LSX-TPC-1718,2026-02-26,Đóng gói B,290,2,7.8
LOG-004149,LSX-TPB-1732,2026-02-26,Lắp phụ kiện B,296,3,7.3
LOG-004203,LSX-TPB-1742,2026-02-26,Sơn lót C,194,3,8.8
LOG-004209,LSX-TPB-1743,2026-02-26,Sơn phủ C,101,2,8.0
LOG-004243,LSX-TPB-1749,2026-02-26,Sơn phủ C,289,5,9.7
LOG-004255,LSX-TPA-1751,2026-02-26,Sơn phủ A,198,4,8.1
LOG-004265,LSX-TPA-1753,2026-02-26,Lắp ráp B,97,0,9.4
LOG-004306,LSX-TPA-1760,2026-02-26,Sơn lót C,286,7,8.0
LOG-004314,LSX-TPB-1761,2026-02-26,Đóng gói B,500,3,7.5
LOG-004315,LSX-TPB-1762,2026-02-26,Cắt phôi C,305,9,8.0
LOG-004362,LSX-TPB-1770,2026-02-26,Lắp ráp C,190,4,7.1
LOG-004367,LSX-TPC-1771,2026-02-26,Chà nhám B,193,0,8.4
LOG-004373,LSX-TPC-1772,2026-02-26,Chà nhám A,96,2,8.1
LOG-004411,LSX-TPC-1779,2026-02-26,Lắp ráp C,490,13,8.4
LOG-004425,LSX-TPC-1781,2026-02-26,Sơn phủ A,203,3,7.7
LOG-004478,LSX-TPA-1790,2026-02-26,Sơn lót A,511,12,8.9
LOG-004575,LSX-TPC-1807,2026-02-26,Sơn phủ C,311,6,6.6
LOG-004588,LSX-TPA-1809,2026-02-26,Đóng gói B,96,2,9.1
LOG-004607,LSX-TPC-1813,2026-02-26,Sơn lót C,510,5,9.3
LOG-004617,LSX-TPB-1815,2026-02-26,Lắp ráp A,103,0,8.3
LOG-004631,LSX-TPA-1817,2026-02-26,Lắp phụ kiện B,208,3,9.8
LOG-004638,LSX-TPC-1818,2026-02-26,Đóng gói A,97,1,7.5
LOG-002411,LSX-TPC-1427,2026-02-27,Đóng gói C,99,2,7.4
LOG-002480,LSX-TPC-1440,2026-02-27,Chà nhám B,193,1,9.3
LOG-002537,LSX-TPB-1450,2026-02-27,Cắt phôi A,208,5,7.2
LOG-002579,LSX-TPB-1457,2026-02-27,Chà nhám A,206,4,6.8
LOG-002593,LSX-TPB-1459,2026-02-27,Sơn phủ C,205,0,8.0
LOG-002598,LSX-TPC-1460,2026-02-27,Sơn phủ C,202,1,6.7
LOG-002601,LSX-TPC-1461,2026-02-27,Lắp ráp C,310,0,9.6
LOG-002626,LSX-TPC-1466,2026-02-27,Chà nhám B,96,2,7.3
LOG-002632,LSX-TPA-1467,2026-02-27,Lắp ráp C,101,0,9.4
LOG-002679,LSX-TPB-1475,2026-02-27,Sơn phủ A,97,0,7.8
LOG-002695,LSX-TPA-1478,2026-02-27,Lắp ráp A,202,4,6.6
LOG-002703,LSX-TPC-1479,2026-02-27,Sơn phủ A,306,9,9.6
LOG-002733,LSX-TPA-1485,2026-02-27,Cắt phôi C,97,2,6.6
LOG-002816,LSX-TPA-1499,2026-02-27,Lắp ráp B,299,0,8.2
LOG-002841,LSX-TPB-1503,2026-02-27,Sơn lót A,314,3,9.1
LOG-002868,LSX-TPA-1508,2026-02-27,Chà nhám A,102,1,6.9
LOG-002890,LSX-TPC-1512,2026-02-27,Chà nhám B,102,2,8.5
LOG-002918,LSX-TPB-1517,2026-02-27,Lắp ráp C,477,12,8.2
LOG-002973,LSX-TPB-1526,2026-02-27,Lắp phụ kiện B,206,6,7.8
LOG-003019,LSX-TPB-1534,2026-02-27,Lắp phụ kiện B,296,1,9.7
LOG-003032,LSX-TPB-1537,2026-02-27,Cắt phôi B,205,0,7.1
LOG-003050,LSX-TPC-1540,2026-02-27,Chà nhám A,511,3,6.7
LOG-003060,LSX-TPC-1541,2026-02-27,Đóng gói A,486,0,9.6
LOG-003071,LSX-TPA-1543,2026-02-27,Lắp phụ kiện B,100,0,8.2
LOG-003095,LSX-TPA-1547,2026-02-27,Đóng gói B,308,7,6.5
LOG-003127,LSX-TPB-1553,2026-02-27,Sơn B,501,6,6.9
LOG-003172,LSX-TPC-1561,2026-02-27,Cắt phôi C,296,8,7.0
LOG-003198,LSX-TPA-1565,2026-02-27,Sơn lót A,524,6,8.5
LOG-003300,LSX-TPB-1583,2026-02-27,Lắp ráp C,103,0,6.7
LOG-003323,LSX-TPB-1587,2026-02-27,Sơn lót C,208,0,8.4
LOG-003341,LSX-TPC-1590,2026-02-27,Sơn lót A,205,3,9.8
LOG-003385,LSX-TPB-1598,2026-02-27,Sơn B,506,7,8.8
LOG-003430,LSX-TPA-1606,2026-02-27,Sơn B,103,1,6.5
LOG-003441,LSX-TPA-1608,2026-02-27,Lắp ráp A,477,6,6.7
LOG-003456,LSX-TPB-1610,2026-02-27,Đóng gói B,207,5,8.1
LOG-003473,LSX-TPA-1614,2026-02-27,Cắt phôi A,103,2,7.4
LOG-003508,LSX-TPC-1620,2026-02-27,Lắp ráp A,193,4,7.3
LOG-003562,LSX-TPC-1629,2026-02-27,Đóng gói A,103,0,7.9
LOG-003583,LSX-TPB-1633,2026-02-27,Sơn lót A,209,2,7.4
LOG-003594,LSX-TPA-1635,2026-02-27,Sơn lót C,207,2,7.5
LOG-003601,LSX-TPB-1636,2026-02-27,Đóng gói C,303,0,9.8
LOG-003626,LSX-TPA-1641,2026-02-27,Chà nhám A,192,2,8.9
LOG-003641,LSX-TPB-1643,2026-02-27,Đóng gói A,97,0,8.2
LOG-003705,LSX-TPB-1655,2026-02-27,Cắt phôi C,101,1,6.1
LOG-003808,LSX-TPB-1673,2026-02-27,Chà nhám B,95,0,9.4
LOG-003833,LSX-TPB-1677,2026-02-27,Lắp phụ kiện B,477,5,7.1
LOG-003863,LSX-TPB-1682,2026-02-27,Đóng gói B,300,2,6.0
LOG-003869,LSX-TPA-1683,2026-02-27,Đóng gói A,309,7,7.6
LOG-003890,LSX-TPC-1687,2026-02-27,Đóng gói C,494,0,7.5
LOG-003949,LSX-TPB-1698,2026-02-27,Chà nhám A,193,5,8.1
LOG-003958,LSX-TPA-1699,2026-02-27,Lắp phụ kiện B,208,1,9.9
LOG-003996,LSX-TPB-1706,2026-02-27,Lắp ráp B,290,2,7.1
LOG-004016,LSX-TPC-1709,2026-02-27,Sơn phủ A,209,5,7.4
LOG-004048,LSX-TPC-1715,2026-02-27,Sơn phủ C,308,2,6.1
LOG-004050,LSX-TPA-1716,2026-02-27,Cắt phôi C,102,2,9.5
LOG-004056,LSX-TPB-1717,2026-02-27,Chà nhám B,477,7,8.8
LOG-004089,LSX-TPC-1722,2026-02-27,Lắp phụ kiện B,102,0,6.4
LOG-004144,LSX-TPC-1731,2026-02-27,Đóng gói B,103,0,8.8
LOG-004167,LSX-TPC-1735,2026-02-27,Đóng gói B,475,8,10.0
LOG-004171,LSX-TPB-1736,2026-02-27,Sơn B,98,0,7.3
LOG-004178,LSX-TPC-1737,2026-02-27,Đóng gói C,314,4,7.8
LOG-004221,LSX-TPC-1745,2026-02-27,Đóng gói C,289,7,7.9
LOG-004298,LSX-TPA-1758,2026-02-27,Đóng gói B,102,2,7.8
LOG-004300,LSX-TPB-1759,2026-02-27,Lắp ráp C,286,3,9.0
LOG-004322,LSX-TPA-1763,2026-02-27,Lắp ráp B,209,1,8.8
LOG-004331,LSX-TPB-1764,2026-02-27,Đóng gói B,98,2,7.4
LOG-004345,LSX-TPB-1767,2026-02-27,Lắp ráp A,299,4,9.4
LOG-004351,LSX-TPC-1768,2026-02-27,Lắp ráp A,201,2,9.3
LOG-004359,LSX-TPA-1769,2026-02-27,Lắp phụ kiện B,98,1,7.8
LOG-004378,LSX-TPB-1773,2026-02-27,Cắt phôi C,285,2,6.8
LOG-004404,LSX-TPC-1777,2026-02-27,Đóng gói B,503,12,6.3
LOG-004408,LSX-TPA-1778,2026-02-27,Sơn phủ C,304,8,8.4
LOG-004418,LSX-TPC-1780,2026-02-27,Sơn lót A,306,1,9.3
LOG-004438,LSX-TPB-1783,2026-02-27,Đóng gói A,101,1,8.3
LOG-004443,LSX-TPA-1784,2026-02-27,Lắp phụ kiện B,519,13,7.8
LOG-004463,LSX-TPA-1788,2026-02-27,Cắt phôi B,480,11,10.0
LOG-004508,LSX-TPC-1795,2026-02-27,Sơn phủ A,298,8,7.8
LOG-004559,LSX-TPC-1804,2026-02-27,Sơn phủ C,99,1,9.3
LOG-004654,LSX-TPA-1821,2026-02-27,Sơn lót A,101,0,8.7
LOG-004678,LSX-TPB-1825,2026-02-27,Đóng gói C,296,7,6.2
LOG-004688,LSX-TPC-1827,2026-02-27,Sơn lót A,492,9,8.2
LOG-002399,LSX-TPC-1425,2026-02-28,Sơn B,197,0,7.1
LOG-002405,LSX-TPC-1426,2026-02-28,Sơn phủ C,514,1,7.3
LOG-002437,LSX-TPC-1432,2026-02-28,Sơn lót A,290,3,9.2
LOG-002443,LSX-TPC-1433,2026-02-28,Sơn B,202,2,6.7
LOG-002509,LSX-TPA-1445,2026-02-28,Lắp ráp B,307,0,8.3
LOG-002514,LSX-TPB-1446,2026-02-28,Chà nhám A,306,3,7.4
LOG-002524,LSX-TPB-1447,2026-02-28,Đóng gói A,513,1,9.7
LOG-002529,LSX-TPA-1448,2026-02-28,Lắp phụ kiện B,305,4,8.9
LOG-002547,LSX-TPA-1451,2026-02-28,Sơn phủ A,288,0,9.0
LOG-002550,LSX-TPB-1452,2026-02-28,Chà nhám B,205,2,9.1
LOG-002619,LSX-TPA-1464,2026-02-28,Đóng gói C,203,4,9.1
LOG-002655,LSX-TPA-1471,2026-02-28,Sơn phủ C,197,1,9.8
LOG-002683,LSX-TPA-1476,2026-02-28,Lắp ráp B,520,12,8.1
LOG-002708,LSX-TPB-1480,2026-02-28,Sơn lót A,197,2,9.2
LOG-002717,LSX-TPA-1482,2026-02-28,Chà nhám A,95,1,8.0
LOG-002726,LSX-TPA-1483,2026-02-28,Đóng gói C,489,11,6.9
LOG-002730,LSX-TPB-1484,2026-02-28,Sơn lót A,313,9,9.7
LOG-002788,LSX-TPA-1494,2026-02-28,Lắp phụ kiện B,197,1,6.7
LOG-002822,LSX-TPC-1500,2026-02-28,Lắp ráp B,288,5,9.7
LOG-002861,LSX-TPB-1506,2026-02-28,Đóng gói B,96,0,6.3
LOG-002865,LSX-TPA-1507,2026-02-28,Sơn phủ C,292,1,7.9
LOG-002998,LSX-TPC-1530,2026-02-28,Đóng gói A,199,2,6.8
LOG-003003,LSX-TPB-1531,2026-02-28,Đóng gói C,311,7,8.5
LOG-003023,LSX-TPA-1535,2026-02-28,Sơn lót C,103,0,6.6
LOG-003089,LSX-TPA-1546,2026-02-28,Đóng gói A,291,4,8.8
LOG-003099,LSX-TPC-1548,2026-02-28,Sơn B,101,1,7.6
LOG-003110,LSX-TPB-1550,2026-02-28,Sơn lót A,192,4,8.2
LOG-003134,LSX-TPB-1554,2026-02-28,Lắp phụ kiện B,98,1,8.1
LOG-003162,LSX-TPB-1559,2026-02-28,Lắp ráp A,497,1,9.3
LOG-003178,LSX-TPA-1562,2026-02-28,Chà nhám B,208,2,8.1
LOG-003190,LSX-TPA-1564,2026-02-28,Chà nhám B,102,1,8.7
LOG-003209,LSX-TPC-1567,2026-02-28,Lắp ráp B,98,1,6.2
LOG-003224,LSX-TPC-1569,2026-02-28,Đóng gói B,95,2,6.6
LOG-003236,LSX-TPA-1571,2026-02-28,Đóng gói A,490,0,9.4
LOG-003267,LSX-TPB-1577,2026-02-28,Lắp ráp B,103,1,7.2
LOG-003287,LSX-TPC-1580,2026-02-28,Lắp phụ kiện B,96,0,7.0
LOG-003305,LSX-TPC-1584,2026-02-28,Lắp ráp C,520,10,8.6
LOG-003313,LSX-TPC-1585,2026-02-28,Sơn phủ A,505,11,8.3
LOG-003351,LSX-TPB-1592,2026-02-28,Sơn lót C,500,3,9.3
LOG-003394,LSX-TPB-1600,2026-02-28,Lắp ráp C,208,4,9.3
LOG-003482,LSX-TPB-1615,2026-02-28,Sơn B,206,5,8.3
LOG-003556,LSX-TPB-1628,2026-02-28,Đóng gói C,98,0,6.1
LOG-003570,LSX-TPB-1631,2026-02-28,Chà nhám B,510,8,7.7
LOG-003621,LSX-TPC-1640,2026-02-28,Lắp ráp B,485,6,6.8
LOG-003647,LSX-TPA-1644,2026-02-28,Đóng gói B,298,5,8.8
LOG-003653,LSX-TPC-1645,2026-02-28,Đóng gói A,522,1,8.5
LOG-003717,LSX-TPC-1657,2026-02-28,Lắp ráp A,96,1,8.3
LOG-003733,LSX-TPC-1660,2026-02-28,Chà nhám B,200,4,9.9
LOG-003799,LSX-TPC-1671,2026-02-28,Sơn phủ C,199,0,7.6
LOG-003878,LSX-TPA-1685,2026-02-28,Sơn lót C,203,5,9.5
LOG-003916,LSX-TPB-1692,2026-02-28,Chà nhám B,288,1,7.0
LOG-003965,LSX-TPA-1700,2026-02-28,Đóng gói B,493,14,7.8
LOG-003986,LSX-TPA-1704,2026-02-28,Sơn B,208,1,9.0
LOG-004042,LSX-TPC-1714,2026-02-28,Sơn lót C,475,2,8.0
LOG-004150,LSX-TPB-1732,2026-02-28,Đóng gói B,285,3,6.2
LOG-004204,LSX-TPB-1742,2026-02-28,Sơn phủ C,204,3,8.3
LOG-004210,LSX-TPB-1743,2026-02-28,Đóng gói C,98,1,6.3
LOG-004244,LSX-TPB-1749,2026-02-28,Đóng gói C,311,3,8.0
LOG-004256,LSX-TPA-1751,2026-02-28,Đóng gói A,192,2,9.4
LOG-004266,LSX-TPA-1753,2026-02-28,Sơn B,102,1,7.1
LOG-004307,LSX-TPA-1760,2026-02-28,Sơn phủ C,289,5,8.6
LOG-004316,LSX-TPB-1762,2026-02-28,Lắp ráp C,302,1,8.3
LOG-004363,LSX-TPB-1770,2026-02-28,Sơn lót C,209,3,8.0
LOG-004368,LSX-TPC-1771,2026-02-28,Lắp ráp B,193,4,6.6
LOG-004374,LSX-TPC-1772,2026-02-28,Lắp ráp A,100,2,8.5
LOG-004412,LSX-TPC-1779,2026-02-28,Sơn lót C,480,10,8.3
LOG-004426,LSX-TPC-1781,2026-02-28,Đóng gói A,209,3,9.7
LOG-004479,LSX-TPA-1790,2026-02-28,Sơn phủ A,479,14,8.8
LOG-004576,LSX-TPC-1807,2026-02-28,Đóng gói C,304,4,7.5
LOG-004608,LSX-TPC-1813,2026-02-28,Sơn phủ C,513,7,9.4
LOG-004618,LSX-TPB-1815,2026-02-28,Sơn lót A,100,0,9.8
LOG-004632,LSX-TPA-1817,2026-02-28,Đóng gói B,194,1,9.8
LOG-002481,LSX-TPC-1440,2026-03-01,Lắp ráp B,209,5,7.8
LOG-002538,LSX-TPB-1450,2026-03-01,Chà nhám A,198,4,8.1
LOG-002580,LSX-TPB-1457,2026-03-01,Lắp ráp A,203,0,9.5
LOG-002594,LSX-TPB-1459,2026-03-01,Đóng gói C,190,4,8.2
LOG-002599,LSX-TPC-1460,2026-03-01,Đóng gói C,207,3,8.5
LOG-002602,LSX-TPC-1461,2026-03-01,Sơn lót C,296,8,8.5
LOG-002627,LSX-TPC-1466,2026-03-01,Lắp ráp B,98,1,9.2
LOG-002633,LSX-TPA-1467,2026-03-01,Sơn lót C,103,0,7.0
LOG-002680,LSX-TPB-1475,2026-03-01,Đóng gói A,98,2,9.2
LOG-002696,LSX-TPA-1478,2026-03-01,Sơn lót A,195,5,7.4
LOG-002704,LSX-TPC-1479,2026-03-01,Đóng gói A,290,6,8.9
LOG-002734,LSX-TPA-1485,2026-03-01,Lắp ráp C,97,2,6.7
LOG-002817,LSX-TPA-1499,2026-03-01,Sơn B,288,3,9.3
LOG-002842,LSX-TPB-1503,2026-03-01,Sơn phủ A,293,7,8.3
LOG-002869,LSX-TPA-1508,2026-03-01,Lắp ráp A,103,1,8.9
LOG-002891,LSX-TPC-1512,2026-03-01,Lắp ráp B,100,0,9.7
LOG-002919,LSX-TPB-1517,2026-03-01,Sơn lót C,522,4,7.1
LOG-002974,LSX-TPB-1526,2026-03-01,Đóng gói B,204,2,7.6
LOG-003020,LSX-TPB-1534,2026-03-01,Đóng gói B,287,2,7.8
LOG-003033,LSX-TPB-1537,2026-03-01,Chà nhám B,200,4,6.3
LOG-003051,LSX-TPC-1540,2026-03-01,Lắp ráp A,522,8,9.7
LOG-003072,LSX-TPA-1543,2026-03-01,Đóng gói B,102,2,6.8
LOG-003128,LSX-TPB-1553,2026-03-01,Lắp phụ kiện B,521,0,6.2
LOG-003173,LSX-TPC-1561,2026-03-01,Lắp ráp C,314,4,7.1
LOG-003199,LSX-TPA-1565,2026-03-01,Sơn phủ A,489,1,7.3
LOG-003301,LSX-TPB-1583,2026-03-01,Sơn lót C,95,1,7.7
LOG-003324,LSX-TPB-1587,2026-03-01,Sơn phủ C,208,5,9.9
LOG-003342,LSX-TPC-1590,2026-03-01,Sơn phủ A,194,0,8.7
LOG-003386,LSX-TPB-1598,2026-03-01,Lắp phụ kiện B,488,2,7.9
LOG-003431,LSX-TPA-1606,2026-03-01,Lắp phụ kiện B,101,1,8.5
LOG-003442,LSX-TPA-1608,2026-03-01,Sơn lót A,494,6,6.5
LOG-003474,LSX-TPA-1614,2026-03-01,Chà nhám A,99,1,7.3
LOG-003509,LSX-TPC-1620,2026-03-01,Sơn lót A,191,2,8.2
LOG-003584,LSX-TPB-1633,2026-03-01,Sơn phủ A,196,3,7.3
LOG-003595,LSX-TPA-1635,2026-03-01,Sơn phủ C,190,3,7.4
