voucher_id,item_code,item_name,unit,quantity,value_usd,days_in_stock
PK-20267179,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,218.03,2038.73,69
PK-20267179,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,270.53,2883.77,57
PK-20267179,DG-BB-002,Thùng carton 5 lớp Loại nhỏ,cuộn,184.84,1466.58,46
PK-20267650,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,351.91,5368.39,137
PK-20267650,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,94.14,1047.68,13
PK-20267881,GO-NL-016,Gỗ gõ đỏ Nam Phi cỡ lớn,m3,423.78,3861.09,13
PK-20268045,HC-VP-007,Bút bi Thiên Long Hộp,ram,45.46,607.7,33
PK-20268197,TP_SFD-SF-04,Sofa đơn bọc vải nhung SFD,bộ,405.3,3832.21,45
PK-20268197,TP_BCF-TB-07,Bàn cafe gỗ thông pallet BCF,bộ,422.48,6591.85,142
PK-20268387,TP_GTR-DC-08,Giá treo quần áo chữ A GTR,bộ,434.73,5399.98,75
PK-20268434,SM-HC-020,Sơn epoxy bóng Thùng 20L,Kg,254.94,2988.47,65
PK-20268434,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,82.9,791.25,12
PK-20260088,HC-VP-011,Sổ ghi chép công việc Thùng,ram,261.61,1619.54,86
PK-20260088,HC-VP-005,Mực máy in Canon Thùng,ram,175.48,974.08,81
PK-20260088,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,222.33,503.52,43
PK-20260107,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,222.66,2400.79,90
PK-20260107,HC-VP-012,Sổ ghi chép công việc Ram,ram,115.37,2031.13,84
PK-20260236,GO-NL-031,Gỗ xoan đào Gia Lai dày 20mm,m3,420.97,7192.62,30
PK-20260236,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,404.14,3482.64,132
PK-20260250,GO-NL-002,Gỗ óc chó Mỹ dày 30mm,m3,233.54,2482.89,62
PK-20260566,HH-SP-018,Đệm ghế sofa Cỡ C,bộ,121.41,2214.48,89
PK-20260566,HH-SP-019,Gương trang trí Cỡ A,bộ,397.29,7216.11,79
PK-20260566,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,438.62,5730.82,76
PK-20260806,TP_DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,bộ,433.47,5621.42,49
PK-20260806,TP_HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,bộ,162.91,686.91,32
PK-20261053,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,435.21,1677.63,59
PK-20261053,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,298.97,4328.88,135
PK-20261053,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,22.83,269.73,95
PK-20261054,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,306.47,1058.55,68
PK-20261128,TP_KSD-KB-03,Kệ sách đứng gỗ cao su KSD,bộ,52.0,490.18,40
PK-20261128,TP_MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,bộ,54.81,947.71,91
PK-20261128,TP_GST-DC-01,Gương soi toàn thân viền gỗ GST,bộ,307.58,697.6,84
PK-20261353,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,311.77,1758.13,75
PK-20261353,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,82.6,1127.51,111
PK-20261353,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,335.5,3870.43,122
PK-20261597,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,36.11,380.74,81
PK-20261597,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,133.84,1826.55,115
PK-20261894,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,431.57,4738.6,89
PK-20261894,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,397.2,2506.6,76
PK-20262217,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,293.53,1531.99,44
PK-20262217,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,411.27,4584.71,36
PK-20262245,HH-SP-020,Gương trang trí Cỡ B,bộ,251.73,767.93,117
PK-20262358,SM-HC-002,Sơn lót NC Thùng 20L,Kg,428.91,4622.61,104
PK-20262358,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,65.19,283.34,32
PK-20262469,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,275.4,4342.81,49
PK-20262469,HH-SP-017,Đệm ghế sofa Cỡ B,bộ,336.83,6315.91,137
PK-20262624,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,388.22,2074.03,123
PK-20262624,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,377.02,2066.97,66
PK-20262663,SM-HC-001,Sơn lót NC Thùng 5L,Kg,168.76,967.45,111
PK-20262777,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,141.15,332.75,84
PK-20262906,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,308.12,5659.54,127
PK-20262906,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,274.19,2489.85,104
PK-20263813,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,287.7,3454.24,137
PK-20263813,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,250.81,1534.69,143
PK-20264063,HC-VP-003,Giấy in Double A4 Ram,ram,33.65,252.7,67
PK-20264063,HC-VP-007,Bút bi Thiên Long Hộp,ram,240.97,4017.9,103
PK-20264063,HC-VP-007,Bút bi Thiên Long Hộp,ram,128.38,713.99,79
PK-20264100,TP_BHP-TB-08,Bàn họp lớn văn phòng BHP,bộ,203.67,1873.05,77
PK-20264100,TP_TCV-DC-03,Tranh canvas treo phòng khách TCV,bộ,321.07,4453.59,26
PK-20264100,TP_TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,bộ,103.52,1348.27,63
PK-20264316,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,213.57,2443.13,138
PK-20264316,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,128.95,284.06,119
PK-20264402,TP_KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,bộ,207.93,3748.95,73
PK-20264402,TP_SFG-SF-03,Sofa giường thông minh gấp gọn SFG,bộ,277.68,2828.78,73
PK-20264644,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,103.17,1804.0,90
PK-20264644,SM-HC-007,Tinh màu gỗ Walnut Thùng 5L,Kg,316.77,4658.01,53
PK-20264644,SM-HC-004,Sơn bóng PU Thùng 20L,Kg,51.8,190.8,85
PK-20264681,HH-SP-002,Bản lề hơi DTC Cỡ B,bộ,411.06,2737.5,106
PK-20264681,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,190.36,458.14,129
PK-20264681,HH-SP-013,Thảm trải sàn nỉ Cỡ A,bộ,336.68,4659.87,147
PK-20264813,TP_KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,bộ,466.74,5815.73,94
PK-20264813,TP_GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,bộ,324.05,6312.77,94
PK-20264813,TP_HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,bộ,72.77,1390.01,56
PK-20264845,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,470.2,4870.27,50
PK-20265403,DG-BB-009,Băng keo dán thùng Loại trung,cuộn,426.25,2088.77,39
PK-20265464,VT-PK-002,Bản lề hơi giảm chấn Cỡ 2,cái,131.04,2295.74,118
PK-20265464,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,216.78,862.75,64
PK-20265464,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,38.2,161.76,137
PK-20265604,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,304.03,5342.58,85
PK-20265620,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,125.93,516.27,12
PK-20265630,HH-SP-019,Gương trang trí Cỡ A,bộ,233.85,3430.24,39
PK-20265754,VT-PK-009,Ốc liên kết cam Cỡ 3,cái,270.02,1201.3,96
PK-20265754,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,123.47,1733.13,88
PK-20265754,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,55.65,534.06,68
PK-20266012,GO-NL-024,Gỗ hương Lào cỡ nhỏ,m3,356.41,5086.53,63
PK-20266012,GO-NL-021,Gỗ hương Lào dày 50mm,m3,359.37,5614.71,40
PK-20266012,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,286.28,4002.07,45
PK-20266102,SM-HC-013,Tinh màu hạt dẻ Thùng 5L,Kg,156.32,2000.39,63
PK-20266421,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,147.17,365.93,90
PK-20266577,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,410.97,8200.02,22
PK-20266577,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,131.61,888.15,39
PK-20266720,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,412.68,6043.57,104
PK-20266720,DG-BB-012,Xốp bọc bong bóng Loại trung,cuộn,243.88,3436.17,112
PK-20266738,HH-SP-019,Gương trang trí Cỡ A,bộ,275.43,852.7,55
PK-20266738,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,348.35,4777.26,102
PK-20266738,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,222.52,2931.57,30
PK-20266741,HC-VP-005,Mực máy in Canon Thùng,ram,353.52,1060.21,90
PK-20266741,HC-VP-001,Giấy in Double A4 Hộp,ram,433.37,7905.28,76
PK-20266741,HC-VP-018,Nước rửa tay sát khuẩn Ram,ram,359.85,1286.72,94
PK-20266783,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,64.58,941.86,78
PK-20266783,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,457.76,1656.53,125
PK-20266819,SM-HC-005,Dung môi butyl Thùng 5L,Kg,156.84,2766.2,116
PK-20266819,SM-HC-006,Dung môi butyl Thùng 20L,Kg,409.47,881.78,16
PK-20266819,SM-HC-013,Tinh màu hạt dẻ Thùng 5L,Kg,94.09,1186.61,115
PK-20266858,HC-VP-011,Sổ ghi chép công việc Thùng,ram,116.57,1131.68,150
PK-20267076,HC-VP-012,Sổ ghi chép công việc Ram,ram,412.76,3430.11,98
PK-20267076,HC-VP-009,Bút bi Thiên Long Ram,ram,497.29,7131.59,116
PK-20267289,HC-VP-005,Mực máy in Canon Thùng,ram,168.7,614.79,56
PK-20267289,HC-VP-013,Kẹp tài liệu sắt Hộp,ram,277.14,4613.73,80
PK-20267289,HC-VP-004,Mực máy in Canon Hộp,ram,477.48,5157.79,134
PK-20267397,SM-HC-001,Sơn lót NC Thùng 5L,Kg,484.59,3582.97,91
PK-20267484,TP_GLV-CH-06,Ghế làm việc công thái học GLV,bộ,369.53,3813.6,146
PK-20267500,DG-BB-002,Thùng carton 5 lớp Loại nhỏ,cuộn,362.09,1625.23,95
PK-20267500,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,474.48,5945.46,59
PK-20267500,DG-BB-019,Góc xốp chống va đập Loại lớn,cuộn,82.67,183.3,148
PK-20267899,DG-BB-002,Thùng carton 5 lớp Loại nhỏ,cuộn,383.28,5988.55,16
PK-20268329,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,20.29,99.23,54
PK-20268329,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,382.23,829.87,112
PK-20268329,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,72.11,1244.99,66
PK-20268350,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,498.85,7496.15,113
PK-20268362,VT-PK-009,Ốc liên kết cam Cỡ 3,cái,365.35,6872.12,102
PK-20268362,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,454.14,6107.76,112
PK-20260121,HC-VP-012,Sổ ghi chép công việc Ram,ram,146.52,1117.92,10
PK-20260787,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,433.34,4151.0,41
PK-20260787,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,28.77,331.23,108
PK-20260934,GO-NL-035,Gỗ xoan đào Gia Lai cỡ trung,m3,125.31,2045.02,66
PK-20260934,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,170.38,533.53,83
PK-20260934,GO-NL-006,Gỗ óc chó Mỹ cỡ nhỏ,m3,108.68,1191.89,58
PK-20261036,GO-NL-015,Gỗ gõ đỏ Nam Phi dày 50mm,m3,465.75,9051.71,66
PK-20261072,TP_GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,bộ,412.61,4280.81,19
PK-20261072,TP_TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,bộ,107.83,1629.82,75
PK-20261072,TP_KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,bộ,114.28,767.4,132
PK-20261836,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,51.19,902.05,101
PK-20261836,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,117.71,369.02,134
PK-20262132,HC-VP-011,Sổ ghi chép công việc Thùng,ram,492.81,6021.09,148
PK-20262132,HC-VP-018,Nước rửa tay sát khuẩn Ram,ram,175.66,1355.04,115
PK-20262132,HC-VP-003,Giấy in Double A4 Ram,ram,164.49,1911.12,13
PK-20262236,HC-VP-002,Giấy in Double A4 Thùng,ram,27.92,135.55,140
PK-20262363,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,169.51,1853.61,78
PK-20262363,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,378.31,2937.66,64
PK-20262457,HC-VP-016,Nước rửa tay sát khuẩn Hộp,ram,227.91,1971.34,16
PK-20262457,HC-VP-006,Mực máy in Canon Ram,ram,285.71,2848.6,55
PK-20262726,GO-NL-021,Gỗ hương Lào dày 50mm,m3,80.3,1214.14,122
PK-20262726,GO-NL-018,Gỗ gõ đỏ Nam Phi cỡ nhỏ,m3,451.37,6031.19,83
PK-20262726,GO-NL-007,Gỗ sồi Nga dày 20mm,m3,325.11,6060.34,149
PK-20262761,GO-NL-023,Gỗ hương Lào cỡ trung,m3,338.03,6667.38,68
PK-20262761,GO-NL-012,Gỗ sồi Nga cỡ nhỏ,m3,320.82,5318.92,79
PK-20262851,TP_TG-KB-04,Tủ giày thông minh 3 tầng TG,bộ,396.3,6383.12,146
PK-20262851,TP_TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,bộ,247.15,2964.29,58
PK-20262851,TP_KSD-KB-03,Kệ sách đứng gỗ cao su KSD,bộ,272.35,5393.89,105
PK-20263071,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,99.13,714.22,128
PK-20263141,GO-NL-034,Gỗ xoan đào Gia Lai cỡ lớn,m3,221.25,3113.66,140
PK-20263141,GO-NL-002,Gỗ óc chó Mỹ dày 30mm,m3,98.69,1516.85,77
PK-20263141,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,238.87,2111.34,143
PK-20263229,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,89.96,1205.18,93
PK-20263229,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,195.94,3211.44,115
PK-20263347,GO-NL-012,Gỗ sồi Nga cỡ nhỏ,m3,34.73,678.82,142
PK-20263356,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,85.67,289.63,13
PK-20263356,DG-BB-012,Xốp bọc bong bóng Loại trung,cuộn,80.41,858.64,27
PK-20263356,DG-BB-019,Góc xốp chống va đập Loại lớn,cuộn,298.4,3690.17,75
PK-20263375,VT-PK-025,Nắp luồn dây điện Cỡ 1,cái,426.55,1358.95,104
PK-20263375,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,409.6,1952.74,49
PK-20263375,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,56.24,999.61,87
PK-20263460,HH-SP-019,Gương trang trí Cỡ A,bộ,23.59,342.27,139
PK-20263460,HH-SP-013,Thảm trải sàn nỉ Cỡ A,bộ,214.46,4098.66,86
PK-20263519,HC-VP-006,Mực máy in Canon Ram,ram,244.98,1867.94,46
PK-20263519,HC-VP-020,Khẩu trang y tế Thùng,ram,338.16,4039.77,115
PK-20264059,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,143.71,701.67,36
PK-20264059,SM-HC-002,Sơn lót NC Thùng 20L,Kg,314.36,5884.21,53
PK-20264066,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,397.78,7870.18,46
PK-20264146,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,279.52,4496.64,140
PK-20264187,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,425.2,6011.7,51
PK-20264187,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,222.36,1289.39,83
PK-20264474,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,122.6,995.02,57
PK-20264474,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,56.23,284.13,82
PK-20264619,DG-BB-020,Góc xốp chống va đập Loại nhỏ,cuộn,225.31,622.42,125
PK-20264619,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,185.12,462.22,52
PK-20264619,DG-BB-012,Xốp bọc bong bóng Loại trung,cuộn,138.78,2051.36,108
PK-20264861,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,130.76,393.85,125
PK-20264861,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,183.85,1703.6,90
PK-20264861,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,96.98,671.57,66
PK-20264924,HH-SP-014,Thảm trải sàn nỉ Cỡ B,bộ,198.05,3675.82,114
PK-20264924,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,305.79,1286.25,79
PK-20264963,TP_SFG-SF-03,Sofa giường thông minh gấp gọn SFG,bộ,331.11,2195.05,141
PK-20264963,TP_SFG-SF-03,Sofa giường thông minh gấp gọn SFG,bộ,75.34,771.24,149
PK-20265458,HH-SP-018,Đệm ghế sofa Cỡ C,bộ,436.27,6263.72,145
PK-20265531,GO-NL-034,Gỗ xoan đào Gia Lai cỡ lớn,m3,236.0,898.47,88
PK-20265531,GO-NL-033,Gỗ xoan đào Gia Lai dày 50mm,m3,448.89,6583.67,30
PK-20265540,HC-VP-017,Nước rửa tay sát khuẩn Thùng,ram,127.98,2271.6,142
PK-20265540,HC-VP-003,Giấy in Double A4 Ram,ram,440.45,2464.12,48
PK-20265916,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,424.41,6036.41,23
PK-20266027,VT-PK-015,Chốt gỗ liên kết Cỡ 3,cái,280.61,4779.74,19
PK-20266439,TP_GBB-CH-05,Ghế bập bênh thư giãn GBB,bộ,269.62,1890.71,80
PK-20266471,DG-BB-009,Băng keo dán thùng Loại trung,cuộn,360.31,1031.05,12
PK-20266585,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,259.34,2657.8,55
PK-20266640,TP_GWD-CH-08,Ghế ăn Windsor cổ điển GWD,bộ,90.53,1520.32,135
PK-20266640,TP_SFB-SF-08,Sofa bench đệm giả da SFB,bộ,30.11,448.29,87
PK-20266825,TP_SFK-SF-06,Sofa phòng khách gỗ sồi SFK,bộ,159.08,2420.33,108
PK-20267077,GO-NL-010,Gỗ sồi Nga cỡ lớn,m3,59.77,672.59,39
PK-20267077,GO-NL-012,Gỗ sồi Nga cỡ nhỏ,m3,339.12,1932.23,111
PK-20267631,TP_GBB-CH-05,Ghế bập bênh thư giãn GBB,bộ,215.0,2390.99,67
PK-20267631,TP_KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,bộ,412.06,7419.49,88
PK-20267631,TP_KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,bộ,191.56,1796.26,117
PK-20268093,SM-HC-010,Keo dán gỗ sữa Vina Thùng 20L,Kg,373.08,4160.59,28
PK-20268093,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,57.53,127.28,10
PK-20268371,SM-HC-001,Sơn lót NC Thùng 5L,Kg,438.93,6044.97,123
PK-20268495,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,101.02,204.46,54
PK-20268495,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,121.14,494.67,28
PK-20268499,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,201.71,2184.32,69
PK-20268499,DG-BB-020,Góc xốp chống va đập Loại nhỏ,cuộn,448.24,3866.76,101
PK-20268499,DG-BB-020,Góc xốp chống va đập Loại nhỏ,cuộn,174.55,3001.47,65
PK-20260246,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,378.32,7265.72,130
PK-20260348,TP_SFY-SF-05,Sofa tình yêu da bóng SFY,bộ,262.64,1370.81,11
PK-20260348,TP_DDS-DC-10,Đèn đứng đọc sách vintage DDS,bộ,467.32,7653.94,95
PK-20260429,SM-HC-004,Sơn bóng PU Thùng 20L,Kg,418.48,2567.45,70
PK-20260601,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,248.68,1853.08,133
PK-20260817,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,337.52,2324.6,132
PK-20260817,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,480.26,8048.93,89
PK-20261125,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,395.85,2725.73,23
PK-20261125,GO-NL-030,Gỗ thông ghép thanh cỡ nhỏ,m3,351.33,6233.59,146
PK-20261188,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,251.38,1720.35,73
PK-20261477,HC-VP-008,Bút bi Thiên Long Thùng,ram,137.66,2256.8,142
PK-20261528,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,312.92,3581.5,143
PK-20261528,SM-HC-001,Sơn lót NC Thùng 5L,Kg,78.3,1327.14,89
PK-20261528,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,343.93,3663.43,52
PK-20261546,HC-VP-015,Kẹp tài liệu sắt Ram,ram,110.2,1272.07,140
PK-20261582,SM-HC-010,Keo dán gỗ sữa Vina Thùng 20L,Kg,358.55,5059.24,32
PK-20261582,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,343.08,3049.68,136
PK-20261582,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,163.39,1867.51,78
PK-20261943,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,299.1,4921.8,40
PK-20262065,GO-NL-011,Gỗ sồi Nga cỡ trung,m3,490.57,7664.69,74
PK-20262107,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,182.08,2227.26,66
PK-20262107,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,407.03,6240.04,31
PK-20262107,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,290.79,3860.92,128
PK-20262133,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,352.31,6628.63,85
PK-20262462,HC-VP-001,Giấy in Double A4 Hộp,ram,108.87,1953.92,130
PK-20262462,HC-VP-020,Khẩu trang y tế Thùng,ram,353.32,6759.81,146
PK-20262583,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,77.64,716.1,25
PK-20262583,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,428.42,6927.14,136
PK-20262615,HC-VP-011,Sổ ghi chép công việc Thùng,ram,67.54,621.62,53
PK-20262682,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,319.19,2517.5,35
PK-20262682,DG-BB-019,Góc xốp chống va đập Loại lớn,cuộn,244.75,3627.19,23
PK-20262953,HC-VP-009,Bút bi Thiên Long Ram,ram,147.27,940.6,49
PK-20263046,SM-HC-001,Sơn lót NC Thùng 5L,Kg,470.39,1315.58,44
PK-20263186,GO-NL-023,Gỗ hương Lào cỡ trung,m3,240.87,2449.88,70
PK-20263186,GO-NL-026,Gỗ thông ghép thanh dày 30mm,m3,382.78,6239.02,118
PK-20263321,HC-VP-020,Khẩu trang y tế Thùng,ram,25.09,214.84,78
PK-20263321,HC-VP-007,Bút bi Thiên Long Hộp,ram,63.18,1010.97,80
PK-20263321,HC-VP-009,Bút bi Thiên Long Ram,ram,156.2,2270.8,102
PK-20263478,TP_BTD-TB-04,Bàn trang điểm gương led BTD,bộ,282.59,2523.73,80
PK-20263478,TP_GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,bộ,209.91,3352.06,41
PK-20263588,TP_GWD-CH-08,Ghế ăn Windsor cổ điển GWD,bộ,258.31,2031.11,85
PK-20263625,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,162.14,1513.75,133
PK-20263625,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,483.77,6182.43,75
PK-20263833,HC-VP-009,Bút bi Thiên Long Ram,ram,468.29,2533.92,119
PK-20263833,HC-VP-010,Sổ ghi chép công việc Hộp,ram,236.0,2470.14,117
PK-20263833,HC-VP-016,Nước rửa tay sát khuẩn Hộp,ram,358.59,6023.36,38
PK-20264235,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,222.02,2119.67,102
PK-20264235,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,91.17,1400.12,125
PK-20264445,GO-NL-035,Gỗ xoan đào Gia Lai cỡ trung,m3,373.4,6819.54,28
PK-20264445,GO-NL-020,Gỗ hương Lào dày 30mm,m3,115.31,333.49,41
PK-20264521,GO-NL-005,Gỗ óc chó Mỹ cỡ trung,m3,494.13,2262.04,125
PK-20264521,GO-NL-001,Gỗ óc chó Mỹ dày 20mm,m3,150.15,2476.94,74
PK-20264521,GO-NL-014,Gỗ gõ đỏ Nam Phi dày 30mm,m3,144.61,2801.78,121
PK-20264656,HC-VP-012,Sổ ghi chép công việc Ram,ram,488.05,5377.31,30
PK-20264656,HC-VP-011,Sổ ghi chép công việc Thùng,ram,273.47,1376.55,57
PK-20264656,HC-VP-007,Bút bi Thiên Long Hộp,ram,360.59,1578.26,18
PK-20264717,GO-NL-018,Gỗ gõ đỏ Nam Phi cỡ nhỏ,m3,189.51,2690.04,150
PK-20265205,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,355.64,3157.67,74
PK-20266238,TP_GLC-CH-02,Ghế tựa lưng cong Luxury GLC,bộ,436.76,4302.52,25
PK-20266238,TP_SFB-SF-08,Sofa bench đệm giả da SFB,bộ,287.85,2775.37,69
PK-20266286,TP_SFY-SF-05,Sofa tình yêu da bóng SFY,bộ,414.37,3665.3,121
PK-20266286,TP_SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,bộ,115.84,384.06,60
PK-20266286,TP_TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,bộ,342.59,687.15,64
PK-20266356,GO-NL-028,Gỗ thông ghép thanh cỡ lớn,m3,160.83,2050.22,102
PK-20266508,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,431.88,3980.49,129
PK-20266508,SM-HC-007,Tinh màu gỗ Walnut Thùng 5L,Kg,223.19,1933.14,79
PK-20266508,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,167.76,2548.98,96
PK-20266946,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,287.07,3797.24,23
PK-20267081,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,98.13,1932.05,102
PK-20267081,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,489.77,8714.2,23
PK-20267174,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,80.59,284.88,15
