order_id,product_code,product_name,category,qty,price,total_amount
DH-20265937,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,1,13.65,13.65
DH-20265937,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,2,477.84,955.68
DH-20266140,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,10,22.63,226.3
DH-20266201,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,5,14.15,70.75
DH-20266201,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,1,8.49,8.49
DH-20266539,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,2,196.26,392.52
DH-20266539,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,1,82.99,82.99
DH-20266539,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,20,41.5,830.0
DH-20267030,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,5,206.59,1032.95
DH-20267030,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,20,8.98,179.6
DH-20267071,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,9.7,48.5
DH-20267071,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,2,332.34,664.68
DH-20267117,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,2,19.4,38.8
DH-20267117,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,17.78,17.78
DH-20267162,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,20,10.24,204.8
DH-20267162,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,2,43.47,86.94
DH-20267394,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,1,326.05,326.05
DH-20267394,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,2,162.13,324.26
DH-20267415,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,1,13.83,13.83
DH-20267415,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,10,216.92,2169.2
DH-20267415,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,20,11.86,237.2
DH-20267527,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,39.61,396.1
DH-20267527,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,2,414.97,829.94
DH-20267527,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,10,36.78,367.8
DH-20267600,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,10,16.03,160.3
DH-20267600,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,5,47.16,235.8
DH-20268147,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,5,44.91,224.55
DH-20268245,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,16.17,16.17
DH-20268245,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,2,64.13,128.26
DH-20268585,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,2,52.81,105.62
DH-20268585,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,5,21.74,108.7
DH-20268770,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,5,11.32,56.6
DH-20268770,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,2,39.52,79.04
DH-20268770,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,5,76.8,384.0
DH-20268836,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,5,23.71,118.55
DH-20268836,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,10,25.6,256.0
DH-20268860,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,2,23.71,47.42
DH-20268860,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,1,365.57,365.57
DH-20268941,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,5,12.13,60.65
DH-20268941,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,1,15.27,15.27
DH-20269057,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,1,452.69,452.69
DH-20269057,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,1,71.68,71.68
DH-20269223,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,5,15.36,76.8
DH-20269223,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,10,12.8,128.0
DH-20269223,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,5,7.54,37.7
DH-20269728,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,2,41.5,83.0
DH-20269728,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,10,40.42,404.2
DH-20260072,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,10,151.89,1518.9
DH-20260072,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,2,72.75,145.5
DH-20260072,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,1,52.9,52.9
DH-20260375,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,20,6.83,136.6
DH-20260375,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,1,185.93,185.93
DH-20260448,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,12.84,128.4
DH-20260892,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,5,71.68,358.4
DH-20260892,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,5,75.09,375.45
DH-20260892,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,10,29.1,291.0
DH-20260918,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,1,33.28,33.28
DH-20260918,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,1,23.71,23.71
DH-20260918,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,2,16.17,32.34
DH-20261168,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,5,326.05,1630.25
DH-20261168,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,1,7.54,7.54
DH-20261168,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,1,34.13,34.13
DH-20261358,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,5,61.44,307.2
DH-20261421,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,5,315.72,1578.6
DH-20261546,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,660.18,3300.9
DH-20261952,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,1,6.47,6.47
DH-20261952,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,68.26,68.26
DH-20261952,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,10,179.19,1791.9
DH-20262044,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,10,196.26,1962.6
DH-20262044,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,10,15.36,153.6
DH-20262044,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,8.89,17.78
DH-20262075,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,10,38.8,388.0
DH-20262075,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,10,7.9,79.0
DH-20262189,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,10,12.93,129.3
DH-20262189,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,11.32,22.64
DH-20262583,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,2,269.46,538.92
DH-20262583,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,10,18.77,187.7
DH-20262613,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,71.68,71.68
DH-20262613,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,1,61.26,61.26
DH-20262680,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,9.7,19.4
DH-20262680,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,10,12.57,125.7
DH-20262991,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,11.32,22.64
DH-20262991,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,1,25.15,25.15
DH-20262991,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,10,31.53,315.3
DH-20263007,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,5,24.52,122.6
DH-20263007,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,1,29.1,29.1
DH-20263441,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,1,22.63,22.63
DH-20263683,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,5,35.57,177.85
DH-20263683,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,10.51,105.1
DH-20263683,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,10,296.41,2964.1
DH-20263994,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,20,18.77,375.4
DH-20263994,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,2,528.14,1056.28
DH-20263994,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,1,32.34,32.34
DH-20264075,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,5,34.13,170.65
DH-20264075,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,5,30.72,153.6
DH-20264075,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,1,17.78,17.78
DH-20264081,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,43.47,86.94
DH-20264142,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,1,13.74,13.74
DH-20264142,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,1,54.61,54.61
DH-20264253,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,5,255.99,1279.95
DH-20264329,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,1,179.19,179.19
DH-20264390,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,1,11.32,11.32
DH-20264744,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,5,25.15,125.75
DH-20265182,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,9.7,48.5
DH-20265238,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,10,43.11,431.1
DH-20265238,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,43.47,86.94
DH-20265238,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,11.86,59.3
DH-20265549,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,20,10.51,210.2
DH-20265759,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,1,27.31,27.31
DH-20265759,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,2,11.95,23.9
DH-20265759,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,2,51.74,103.48
DH-20265908,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,2,25.15,50.3
DH-20265959,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,5,72.75,363.75
DH-20265959,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,5,36.78,183.9
DH-20266023,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,2,23.71,47.42
DH-20266587,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,1,452.69,452.69
DH-20266587,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,35.84,358.4
DH-20266587,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,15.36,15.36
DH-20266594,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,5,23.71,118.55
DH-20266594,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,10,597.31,5973.1
DH-20266594,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,1,11.32,11.32
DH-20267166,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,660.18,3300.9
DH-20267372,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,2,13.2,26.4
DH-20267372,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,10,13.83,138.3
DH-20267372,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,10,145.06,1450.6
DH-20267615,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,10,25.69,256.9
DH-20267629,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,1,55.33,55.33
DH-20267629,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,10,18.77,187.7
DH-20267709,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,10,296.41,2964.1
DH-20267709,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,10,13.74,137.4
DH-20267744,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,10,16.17,161.7
DH-20267744,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,10,18.77,187.7
DH-20268128,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,10.24,20.48
DH-20268343,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,5,15.81,79.05
DH-20268343,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,5,9.43,47.15
DH-20268560,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,10,25.69,256.9
DH-20268560,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,10,32.34,323.4
DH-20268904,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,5,452.69,2263.45
DH-20268904,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,1,311.23,311.23
DH-20269014,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,10,116.77,1167.7
DH-20269014,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,5,64.85,324.25
DH-20269167,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,13.47,26.94
DH-20269269,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,2,50.12,100.24
DH-20269269,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,10,153.59,1535.9
DH-20269269,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,5,32.34,161.7
DH-20269337,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,5,39.52,197.6
DH-20269337,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,2,16.98,33.96
DH-20269522,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,1,41.5,41.5
DH-20269727,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,10,11.86,118.6
DH-20269727,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,1,31.62,31.62
DH-20269873,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,5,79.22,396.1
DH-20269873,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,10,167.96,1679.6
DH-20260369,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,5,14.55,72.75
DH-20260647,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,2,37.54,75.08
DH-20260676,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,10,299.1,2991.0
DH-20260676,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,10,242.52,2425.2
DH-20260676,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,5,50.12,250.6
DH-20260994,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,5,32.43,162.15
DH-20261010,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,10,414.97,4149.7
DH-20261010,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,20,37.72,754.4
DH-20261447,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,1,242.52,242.52
DH-20261447,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,10.24,51.2
DH-20261447,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,1,52.81,52.81
DH-20261617,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,2,23.89,47.78
DH-20261617,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,5,33.95,169.75
DH-20261617,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,33.95,339.5
DH-20261812,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,1,12.8,12.8
DH-20261812,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,2,20.48,40.96
DH-20261849,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,5,11.86,59.3
DH-20261889,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,5,9.43,47.15
DH-20261939,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,1,29.64,29.64
DH-20261939,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,10,47.78,477.8
DH-20261939,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,2,15.81,31.62
DH-20261973,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,5,20.75,103.75
DH-20261973,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,10,30.72,307.2
DH-20261973,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,2,22.63,45.26
DH-20262052,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,2,72.75,145.5
DH-20262214,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,2,75.45,150.9
DH-20262414,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,2,60.36,120.72
DH-20262686,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,2,67.19,134.38
DH-20262699,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,145.06,145.06
DH-20262699,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,5,84.88,424.4
DH-20262699,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,17.78,17.78
DH-20262823,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,1,110.93,110.93
DH-20262823,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,5,63.23,316.15
DH-20262872,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,10,6.47,64.7
DH-20263159,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,10,22.63,226.3
DH-20263159,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,10,502.99,5029.9
DH-20263159,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,5,61.44,307.2
DH-20263670,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,5,55.33,276.65
DH-20263723,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,10,196.26,1962.6
DH-20263723,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,5,15.36,76.8
DH-20263723,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,10,75.09,750.9
DH-20263729,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,5,502.99,2514.95
DH-20263814,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,5,23.89,119.45
DH-20263814,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,1,24.25,24.25
DH-20263814,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,565.87,2829.35
DH-20263891,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,20,16.17,323.4
DH-20264169,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,10,23.35,233.5
DH-20264169,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,1,311.23,311.23
DH-20264194,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,2,32.43,64.86
DH-20264194,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,10,47.16,471.6
DH-20264467,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,5,6.83,34.15
DH-20264467,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,10,326.05,3260.5
DH-20264467,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,10,170.66,1706.6
DH-20264694,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,5,39.61,198.05
DH-20265098,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,10,25.87,258.7
DH-20265098,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,5,49.4,247.0
DH-20265350,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,5,365.57,1827.85
DH-20265350,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,10,71.68,716.8
DH-20265350,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,2,29.1,58.2
DH-20265405,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,10,51.74,517.4
DH-20265697,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,5,19.4,97.0
DH-20265806,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,2,18.77,37.54
DH-20266262,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,10,28.74,287.4
DH-20266262,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,5,25.15,125.75
DH-20266274,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,20,6.47,129.4
DH-20266274,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,1,26.41,26.41
DH-20266472,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,10,75.45,754.5
DH-20266472,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,16.98,16.98
DH-20266472,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,5,22.63,113.15
DH-20266557,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,10,8.98,89.8
DH-20266557,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,5,36.78,183.9
DH-20266557,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,1,105.09,105.09
DH-20266654,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,1,39.52,39.52
DH-20266654,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,2,47.43,94.86
DH-20266654,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,20,17.78,355.6
DH-20266933,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,2,88.92,177.84
DH-20266961,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,10,54.61,546.1
DH-20266961,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,5,35.84,179.2
DH-20267321,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,1,348.95,348.95
DH-20267388,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,5,58.47,292.35
DH-20267388,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,9.7,48.5
DH-20267388,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,10,75.45,754.5
DH-20267630,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,10,17.78,177.8
DH-20267670,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,2,358.38,716.76
DH-20267670,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,5,167.96,839.8
DH-20267670,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,5,151.89,759.45
DH-20268102,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,20,17.78,355.6
DH-20268102,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,1,11.95,11.95
DH-20268274,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,2,242.52,485.04
DH-20268274,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,1,58.47,58.47
DH-20268274,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,1,365.57,365.57
DH-20268869,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,5,528.14,2640.7
DH-20268869,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,10,14.15,141.5
DH-20268869,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,2,82.99,165.98
DH-20268937,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,6.29,62.9
DH-20268937,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,10,47.43,474.3
DH-20268937,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,20,12.84,256.8
DH-20269004,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,10,71.68,716.8
DH-20269155,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,5,6.47,32.35
DH-20269155,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,5,14.82,74.1
DH-20269397,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,1,25.15,25.15
DH-20269397,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,12.8,25.6
DH-20269580,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,2,13.65,27.3
DH-20269650,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,2,27.66,55.32
DH-20269650,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,2,50.3,100.6
