order_id,date,customer_name,status
DH-20260211,2026-01-19,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20260544,2026-01-19,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20260623,2026-01-19,Chuỗi Homestay Cát Bà Eco,Completed
DH-20261203,2026-01-19,Công ty Cổ phần Decor Việt Nam,Completed
DH-20261403,2026-01-19,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20261405,2026-01-19,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20261563,2026-01-19,Tổng thầu Nội thất Trường Thành,Completed
DH-20261565,2026-01-19,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20261674,2026-01-19,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20261692,2026-01-19,Công ty Cổ phần Decor Việt Nam,Completed
DH-20262229,2026-01-19,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20262435,2026-01-19,Homestay & Resort Hội An Green,Completed
DH-20262547,2026-01-19,Đại lý Bán lẻ Mộc Lan,Completed
DH-20262700,2026-01-19,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20262704,2026-01-19,Công ty TNHH WoodStyle Việt Nam,Pending
DH-20262775,2026-01-19,Tổng thầu Nội thất Trường Thành,Pending
DH-20263041,2026-01-19,Tổng thầu Decor Đông Dương,Completed
DH-20263205,2026-01-19,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20263308,2026-01-19,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20263480,2026-01-19,Tổng thầu Decor Đông Dương,Completed
DH-20263482,2026-01-19,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20263498,2026-01-19,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20263825,2026-01-19,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20264008,2026-01-19,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20264012,2026-01-19,Khách sạn Grand Palace Heritage,Completed
DH-20264772,2026-01-19,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20264907,2026-01-19,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20264917,2026-01-19,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20264920,2026-01-19,Khách sạn Grand Palace Heritage,Completed
DH-20264943,2026-01-19,Nội thất Thông minh SmartHome,Completed
DH-20265038,2026-01-19,Tổng thầu Nội thất Trường Thành,Completed
DH-20265092,2026-01-19,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20265200,2026-01-19,Đại lý Phân phối Nội thất Minh Hải,Pending
DH-20265455,2026-01-19,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20266318,2026-01-19,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20266389,2026-01-19,Tổng thầu Nội thất Trường Thành,Completed
DH-20266741,2026-01-19,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20266861,2026-01-19,Chuỗi Homestay Cát Bà Eco,Completed
DH-20266966,2026-01-19,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20267048,2026-01-19,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20267217,2026-01-19,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20267304,2026-01-19,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20267350,2026-01-19,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20267470,2026-01-19,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20267983,2026-01-19,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20268146,2026-01-19,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20268287,2026-01-19,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20268298,2026-01-19,Homestay & Resort Hội An Green,Completed
DH-20268372,2026-01-19,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20268476,2026-01-19,Văn phòng Đại diện WoodTech VN,Completed
DH-20269068,2026-01-19,Văn phòng Đại diện WoodTech VN,Completed
DH-20269314,2026-01-19,Nội thất Thông minh SmartHome,Completed
DH-20269516,2026-01-19,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20269574,2026-01-19,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20269702,2026-01-19,Tổng thầu Nội thất Trường Thành,Completed
DH-20269812,2026-01-19,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20260114,2026-01-20,Tổng thầu Nội thất Trường Thành,Completed
DH-20260413,2026-01-20,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20260499,2026-01-20,Công ty Thiết kế Không Gian Xanh,Completed
DH-20260633,2026-01-20,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20260702,2026-01-20,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20261549,2026-01-20,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20262182,2026-01-20,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20262342,2026-01-20,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20263222,2026-01-20,Homestay & Resort Hội An Green,Completed
DH-20263236,2026-01-20,Tổng thầu Nội thất Trường Thành,Completed
DH-20263254,2026-01-20,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20263274,2026-01-20,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20263619,2026-01-20,Homestay & Resort Hội An Green,Pending
DH-20263679,2026-01-20,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20263914,2026-01-20,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20264146,2026-01-20,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20264264,2026-01-20,Chuỗi Homestay Cát Bà Eco,Pending
DH-20264388,2026-01-20,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20264444,2026-01-20,Văn phòng Đại diện WoodTech VN,Completed
DH-20264466,2026-01-20,Khách sạn Grand Palace Heritage,Pending
DH-20264788,2026-01-20,Công ty Cổ phần Kiến trúc Xinh,Pending
DH-20265330,2026-01-20,Chuỗi Homestay Cát Bà Eco,Completed
DH-20265410,2026-01-20,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20265514,2026-01-20,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20265548,2026-01-20,Homestay & Resort Hội An Green,Completed
DH-20265725,2026-01-20,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20265848,2026-01-20,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20266208,2026-01-20,Tổng thầu Nội thất Trường Thành,Completed
DH-20266541,2026-01-20,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20266757,2026-01-20,Homestay & Resort Hội An Green,Completed
DH-20266763,2026-01-20,Tổng thầu Nội thất Trường Thành,Completed
DH-20267013,2026-01-20,Công ty Thiết kế Không Gian Xanh,Completed
DH-20267255,2026-01-20,Văn phòng Đại diện WoodTech VN,Completed
DH-20267399,2026-01-20,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20267707,2026-01-20,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20267759,2026-01-20,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20267904,2026-01-20,Công ty Thiết kế Không Gian Xanh,Completed
DH-20268045,2026-01-20,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20268055,2026-01-20,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20268243,2026-01-20,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20268494,2026-01-20,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20268530,2026-01-20,Công ty Thiết kế Không Gian Xanh,Completed
DH-20268546,2026-01-20,Tổng thầu Nội thất Trường Thành,Completed
DH-20268609,2026-01-20,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20268791,2026-01-20,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20268815,2026-01-20,Chuỗi Homestay Cát Bà Eco,Completed
DH-20268893,2026-01-20,Đại lý Xuất khẩu Gỗ Việt,Pending
DH-20269090,2026-01-20,Nội thất Thông minh SmartHome,Completed
DH-20269818,2026-01-20,Homestay & Resort Hội An Green,Completed
DH-20260253,2026-01-21,Nội thất Nhà Xinh Sài Gòn,Pending
DH-20260419,2026-01-21,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20260591,2026-01-21,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20260700,2026-01-21,Văn phòng Đại diện WoodTech VN,Completed
DH-20260789,2026-01-21,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20260988,2026-01-21,Văn phòng Đại diện WoodTech VN,Completed
DH-20260990,2026-01-21,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20261030,2026-01-21,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20261111,2026-01-21,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20261141,2026-01-21,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20261241,2026-01-21,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20261393,2026-01-21,Khách sạn Grand Palace Heritage,Pending
DH-20261401,2026-01-21,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20261696,2026-01-21,Tổng thầu Nội thất Trường Thành,Completed
DH-20261834,2026-01-21,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20262153,2026-01-21,Nội thất Thông minh SmartHome,Pending
DH-20262196,2026-01-21,Văn phòng Đại diện WoodTech VN,Completed
DH-20262307,2026-01-21,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20262353,2026-01-21,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20262574,2026-01-21,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20262878,2026-01-21,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20262924,2026-01-21,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20262972,2026-01-21,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20263183,2026-01-21,Công ty TNHH WoodStyle Việt Nam,Pending
DH-20263485,2026-01-21,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20263850,2026-01-21,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20263878,2026-01-21,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20263926,2026-01-21,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20263972,2026-01-21,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20264084,2026-01-21,Tổng công ty Lâm nghiệp VinaWood,Pending
DH-20264115,2026-01-21,Công ty Cổ phần Địa ốc Hưng Thịnh,Pending
DH-20264129,2026-01-21,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20264658,2026-01-21,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20264925,2026-01-21,Khách sạn Grand Palace Heritage,Completed
DH-20264991,2026-01-21,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20265061,2026-01-21,Khách sạn Grand Palace Heritage,Completed
DH-20265756,2026-01-21,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20265928,2026-01-21,Homestay & Resort Hội An Green,Completed
DH-20266160,2026-01-21,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20266252,2026-01-21,Tổng thầu Nội thất Trường Thành,Completed
DH-20266365,2026-01-21,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20266514,2026-01-21,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20266895,2026-01-21,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20267003,2026-01-21,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20267165,2026-01-21,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20267638,2026-01-21,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20267881,2026-01-21,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20267951,2026-01-21,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20267977,2026-01-21,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20268089,2026-01-21,Khách sạn Grand Palace Heritage,Completed
DH-20268289,2026-01-21,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20268350,2026-01-21,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20268571,2026-01-21,Đại lý Bán lẻ Mộc Lan,Completed
DH-20268597,2026-01-21,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20269133,2026-01-21,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20269431,2026-01-21,Chuỗi Homestay Cát Bà Eco,Completed
DH-20269810,2026-01-21,Tập đoàn Xây dựng & Kiến trúc An Phong,Pending
DH-20269903,2026-01-21,Công ty Cổ phần Decor Việt Nam,Completed
DH-20269987,2026-01-21,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20270000,2026-01-21,Công ty Thiết kế Không Gian Xanh,Completed
DH-20260163,2026-01-22,Tổng thầu Nội thất Trường Thành,Completed
DH-20260252,2026-01-22,Công ty Cổ phần Decor Việt Nam,Pending
DH-20260687,2026-01-22,Công ty Thiết kế Không Gian Xanh,Completed
DH-20261188,2026-01-22,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20261280,2026-01-22,Công ty Cổ phần Địa ốc Hưng Thịnh,Pending
DH-20261293,2026-01-22,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20261321,2026-01-22,Văn phòng Đại diện WoodTech VN,Pending
DH-20261369,2026-01-22,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20261411,2026-01-22,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20261437,2026-01-22,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20261779,2026-01-22,Tổng thầu Xây dựng Hòa Bình Group,Pending
DH-20261813,2026-01-22,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20261828,2026-01-22,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20262024,2026-01-22,Tổng thầu Decor Đông Dương,Completed
DH-20262070,2026-01-22,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20262213,2026-01-22,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20262315,2026-01-22,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20262666,2026-01-22,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20262825,2026-01-22,Nội thất Thông minh SmartHome,Completed
DH-20263098,2026-01-22,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20263168,2026-01-22,Khách sạn Grand Palace Heritage,Completed
DH-20263929,2026-01-22,Công ty Cổ phần Decor Việt Nam,Completed
DH-20264141,2026-01-22,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20264186,2026-01-22,Đại lý Bán lẻ Mộc Lan,Completed
DH-20264336,2026-01-22,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20264432,2026-01-22,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20264488,2026-01-22,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20264503,2026-01-22,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20264763,2026-01-22,Tổng thầu Nội thất Trường Thành,Completed
DH-20265359,2026-01-22,Công ty TNHH Kiến trúc Nhà Việt,Pending
DH-20265486,2026-01-22,Chuỗi Homestay Cát Bà Eco,Completed
DH-20265733,2026-01-22,Đại lý Bán lẻ Mộc Lan,Completed
DH-20266114,2026-01-22,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20266153,2026-01-22,Homestay & Resort Hội An Green,Completed
DH-20266203,2026-01-22,Tổng thầu Nội thất Trường Thành,Completed
DH-20266466,2026-01-22,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20266579,2026-01-22,Đại lý Bán lẻ Mộc Lan,Completed
DH-20266609,2026-01-22,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20266909,2026-01-22,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20267143,2026-01-22,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20267309,2026-01-22,Công ty Thiết kế Không Gian Xanh,Completed
DH-20267853,2026-01-22,Công ty Thiết kế Không Gian Xanh,Completed
DH-20267875,2026-01-22,Tổng thầu Decor Đông Dương,Completed
DH-20267894,2026-01-22,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20268043,2026-01-22,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20268208,2026-01-22,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20268210,2026-01-22,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20268438,2026-01-22,Nội thất Thông minh SmartHome,Completed
DH-20268510,2026-01-22,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20268771,2026-01-22,Tổng thầu Nội thất Trường Thành,Completed
DH-20268907,2026-01-22,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20268948,2026-01-22,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20269149,2026-01-22,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20269210,2026-01-22,Công ty Cổ phần Decor Việt Nam,Completed
DH-20269285,2026-01-22,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20269601,2026-01-22,Đại lý Bán lẻ Mộc Lan,Pending
DH-20269698,2026-01-22,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20269961,2026-01-22,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20260061,2026-01-23,Tổng thầu Nội thất Trường Thành,Completed
DH-20260357,2026-01-23,Homestay & Resort Hội An Green,Completed
DH-20260478,2026-01-23,Tổng thầu Nội thất Trường Thành,Completed
DH-20260715,2026-01-23,Đại lý Bán lẻ Mộc Lan,Completed
DH-20260852,2026-01-23,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20260953,2026-01-23,Tổng thầu Xây dựng Hòa Bình Group,Pending
DH-20261395,2026-01-23,Tổng thầu Nội thất Trường Thành,Completed
DH-20261552,2026-01-23,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20261951,2026-01-23,Công ty TNHH Decor & Art Hà Nội,Pending
DH-20262278,2026-01-23,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20262549,2026-01-23,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20262672,2026-01-23,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20262819,2026-01-23,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20263206,2026-01-23,Nội thất Thông minh SmartHome,Completed
DH-20263211,2026-01-23,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20263336,2026-01-23,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20263766,2026-01-23,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20263868,2026-01-23,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20264153,2026-01-23,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20264279,2026-01-23,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20264326,2026-01-23,Công ty Thiết kế Không Gian Xanh,Completed
DH-20264411,2026-01-23,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20264750,2026-01-23,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20264756,2026-01-23,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20265029,2026-01-23,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20265145,2026-01-23,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20265325,2026-01-23,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20265546,2026-01-23,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20265796,2026-01-23,Tổng thầu Decor Đông Dương,Completed
DH-20266080,2026-01-23,Khách sạn Grand Palace Heritage,Completed
DH-20266295,2026-01-23,Văn phòng Đại diện WoodTech VN,Completed
DH-20266362,2026-01-23,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20266410,2026-01-23,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20266412,2026-01-23,Khách sạn Grand Palace Heritage,Completed
DH-20266432,2026-01-23,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20266652,2026-01-23,Homestay & Resort Hội An Green,Completed
DH-20266967,2026-01-23,Nội thất Thông minh SmartHome,Completed
DH-20267045,2026-01-23,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20267124,2026-01-23,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20267133,2026-01-23,Tổng thầu Nội thất Trường Thành,Completed
